,price,address,street,agency,irl,image,surface-area,status,number-of-rooms,interior,construction-period,garden-surface-area,plot-size,postcode,date
73,1950,1015 HJ Amsterdam (Jordaan),Apartment Palmgracht,Out Amsterdam,/apartment-for-rent/amsterdam/a6a48129/palmgracht,https://casco-media-prod.global.ssl.fastly.net/a6a48129-3780-51a9-82ca-f7fc6b26d556/eba949ba688ff316ae1a5606144bc4ab.jpg?width=600&auto=webp,62,,3,Upholstered,,,,1015HJ,2021-10-14
74,575,5046 DM Tilburg (Sint Pieterspark),Studio Houtstraat,RNC Wonen,/studio-for-rent/tilburg/b75cc9d4/houtstraat,https://casco-media-prod.global.ssl.fastly.net/b75cc9d4-e597-51ca-9783-a132a0754cf6/d042218796fac2d81d72b78dc93b4623.jpg?width=600&auto=webp,32,,1,Upholstered,,,,5046DM,2021-10-14
75,595,5014 RH Tilburg (Hoefstraat Noord),Studio Pastoor Smitsstraat,RNC Wonen,/studio-for-rent/tilburg/20fbf300/pastoor-smitsstraat,https://casco-media-prod.global.ssl.fastly.net/20fbf300-3b45-5753-b183-dd5fe282b0ab/b81dc752b14f26aeff81f21a86bd5401.jpg?width=600&auto=webp,29,,1,Upholstered,,,,5014RH,2021-10-14
76,995,5374 SC Schaijk (Verspreide huizen Schaijkse Heide),House Noordhoekstraat,RNC Wonen,/house-for-rent/schaijk/4a2a5685/noordhoekstraat,https://casco-media-prod.global.ssl.fastly.net/4a2a5685-c7fd-5b68-82c5-60a623537561/40be671e16ef743fae547ee6d95f27de.jpg?width=600&auto=webp,72,,3,Upholstered,,,,5374SC,2021-10-14
77,930,6811 EL Arnhem (Weverstraat),Apartment Weverstraat,HouseHunting Arnhem Nijmegen,/apartment-for-rent/arnhem/bad37d7e/weverstraat,https://casco-media-prod.global.ssl.fastly.net/bad37d7e-41b0-5c0a-b891-a4aa3361b281/072da53e8d4d6358f44adf973a4d3501.jpg?width=600&auto=webp,50,,2,Shell,,,,6811EL,2021-10-14
78,12500,2585 JV Den Haag (Van Stolkpark en Scheveningse Bosjes),Apartment Duinweg 71 *,The Hague Real Estate Services,/apartment-for-rent/den-haag/e4daf299/duinweg,https://casco-media-prod.global.ssl.fastly.net/e4daf299-83fc-583f-8dd7-732329ceaadb/db2c50edb01c9a61fb0d8a0d49ff4d77.jpg?width=600&auto=webp,384,,5,Furnished,,,,2585JV,2021-10-14
79,1300,3082 GK Rotterdam (Oud Charlois),Apartment Slotboomplein 18 B,YESS Real Estate,/apartment-for-rent/rotterdam/d9bbcdea/slotboomplein,https://casco-media-prod.global.ssl.fastly.net/d9bbcdea-3115-5954-a12b-f816ba9152d9/6e585cea081e6b4770d62df1393c46d7.jpg?width=600&auto=webp,73,,3,Upholstered,,,,3082GK,2021-10-14
80,995,6041 HJ Roermond (Binnenstad),Apartment Kloosterwandstraat 231,Woonhuis Limburg,/apartment-for-rent/roermond/8efef114/kloosterwandstraat,https://casco-media-prod.global.ssl.fastly.net/8efef114-96e4-5c9b-96cf-a1a41c39e77e/c546712bd3ccf129cd195135fd69bacb.jpg?width=600&auto=webp,130,,3,Upholstered,,,,6041HJ,2021-10-14
81,1200,3036 AD Rotterdam (Oude Noorden),Apartment Gordelpad,Urban Short Stay,/apartment-for-rent/rotterdam/09fb628f/gordelpad,https://media.pararius.nl/image/PR0001659000/PR0001659152/image/jpeg/400x600/RotterdamGordelpad-d936_1.jpg,40,,2,Furnished,,,,3036AD,2021-10-14
82,1395,3039 WK Rotterdam (Blijdorp),Apartment Boreelstraat,Maashave Vastgoedbeheer B.V.,/apartment-for-rent/rotterdam/7e79981e/boreelstraat,https://media.pararius.nl/image/PR0001659000/PR0001659151/image/jpeg/400x600/RotterdamBoreelstraat-585d_23.jpg,110,,4,Upholstered,,,,3039WK,2021-10-14
83,1525,3551 BH Utrecht (2e Daalsebuurt en omgeving),Apartment Acaciastraat 30,Your-House,/apartment-for-rent/utrecht/2759e428/acaciastraat,https://casco-media-prod.global.ssl.fastly.net/2759e428-7457-5d21-aabd-e144c1ce5f1e/eb860ff952cb7fdfcb7d7a9567a0c9e3.jpg?width=600&auto=webp,68,,2,,1913,,,3551BH,2021-10-14
84,1895,2512 CX Den Haag (Zuidwal),Apartment Hamerstraat 69 A,Four Star Apartments,/apartment-for-rent/den-haag/c9549448/hamerstraat,https://media.pararius.nl/image/PR0001659000/PR0001659150/image/jpeg/400x600/DenHaagHamerstraat-aaba_6.jpg,70,,3,Furnished,,,,2512CX,2021-10-14
85,1700,1016 DM Amsterdam (Grachtengordel-West),Apartment Reestraat,Koops Makelaardij Amsterdam,/apartment-for-rent/amsterdam/85ebee3a/reestraat,https://casco-media-prod.global.ssl.fastly.net/85ebee3a-628c-5ef2-8738-a3e653527c1f/609c45c628ba7a02084369e52dd66856.jpg?width=600&auto=webp,70,,2,Furnished,,,,1016DM,2021-10-14
86,9500,1013 AK Amsterdam (Houthavens),Apartment Haparandadam,Koops Makelaardij Amsterdam,/apartment-for-rent/amsterdam/34738295/haparandadam,https://casco-media-prod.global.ssl.fastly.net/34738295-60e0-5996-ac50-3f326c5a6bcf/83b90e0559a83c880408f842525cde6f.jpg?width=600&auto=webp,257,,5,Furnished,,,,1013AK,2021-10-14
87,1595,6211 KV Maastricht (Jekerkwartier),Apartment Kapoenstraat,SMITS. Real Estate,/apartment-for-rent/maastricht/74187408/kapoenstraat,https://media.pararius.nl/image/PR0001659000/PR0001659149/image/jpeg/400x600/MaastrichtKapoenstraat-7178_1.jpg,195,,3,Upholstered,,,,6211KV,2021-10-14
88,1650,1098 GP Amsterdam (Middenmeer),Apartment Mr. P.N. Arntzeniusweg,Domica Amsterdam,/apartment-for-rent/amsterdam/1d8f0b40/mr-p-n-arntzeniusweg,https://casco-media-prod.global.ssl.fastly.net/1d8f0b40-8fac-5e55-85ae-6cd5f0c900ae/d9d90205a64b0096a3dc1f1b5ec4edbd.jpg?width=600&auto=webp,59,,3,Furnished,,,,1098GP,2021-10-14
89,1750,6229 AT Maastricht (Heugem),Apartment Heugemerstraat,SMITS. Real Estate,/apartment-for-rent/maastricht/eb8db65e/heugemerstraat,https://media.pararius.nl/image/PR0001659000/PR0001659148/image/jpeg/400x600/MaastrichtHeugemerstraat-ef8b_1.jpg,115,,3,Upholstered,,,,6229AT,2021-10-14
90,1650,6229 AT Maastricht (Heugem),Apartment Heugemerstraat,SMITS. Real Estate,/apartment-for-rent/maastricht/03cc270c/heugemerstraat,https://media.pararius.nl/image/PR0001659000/PR0001659147/image/jpeg/400x600/MaastrichtHeugemerstraat-dd94_1.jpg,100,,3,Upholstered,,,,6229AT,2021-10-14
91,1155,7545 HR Enschede (Stevenfenne),Apartment Oogstplein,Twents Vast,/apartment-for-rent/enschede/10749871/oogstplein,https://casco-media-prod.global.ssl.fastly.net/10749871-8ff3-5760-baa0-2f5cf263e87c/4db8a86310533f67d9f5fbf1c4a18080.jpg?width=600&auto=webp,71,,7,Shell,,,,7545HR,2021-10-14
92,1650,1094 KX Amsterdam (Indische Buurt West),Apartment Eerste Atjehstraat,A Plus Apartments,/apartment-for-rent/amsterdam/8d1cd4e7/eerste-atjehstraat,https://casco-media-prod.global.ssl.fastly.net/8d1cd4e7-948b-5413-80bf-86954b2ff05c/f1b93a817dc1c937e2ca7f7dc5823191.jpg?width=600&auto=webp,55,,2,Furnished,,,,1094KX,2021-10-14
93,1200,5503 BL Veldhoven (D'Ekker),Apartment Burgemeester van Hooffln,Brick Vastgoed,/apartment-for-rent/veldhoven/1887993f/burgemeester-van-hooffln,https://casco-media-prod.global.ssl.fastly.net/1887993f-5568-56b7-b136-446c6e4985cf/8dbd76811dad27ac06bd07eb3764446a.jpg?width=600&auto=webp,75,,4,Upholstered,,,,5503BL,2021-10-14
94,845,3021 HA Rotterdam (Middelland),Apartment Mathenesserlaan,Rent an Apartment,/apartment-for-rent/rotterdam/f7460086/mathenesserlaan,https://casco-media-prod.global.ssl.fastly.net/f7460086-f845-5fe1-90c4-aec28414d2dc/2479bfc3dcd9fa89f7047fe0d4501237.jpg?width=600&auto=webp,49,,2,Upholstered,,,,3021HA,2021-10-14
95,1605,3062 GX Rotterdam (Kralingen Oost),Apartment Kortekade,Rent an Apartment,/apartment-for-rent/rotterdam/99ae78ce/kortekade,https://casco-media-prod.global.ssl.fastly.net/99ae78ce-0331-55a4-8f30-eca1a8576110/ff7f6bd5c29536d77b7149aa591f651b.jpg?width=600&auto=webp,102,,4,Upholstered,,,,3062GX,2021-10-14
96,1250,2541 PM Den Haag (Morgenstond-Zuid),Apartment Schipborgstraat,Level 5 Rental Agency,/apartment-for-rent/den-haag/e8c43346/schipborgstraat,https://casco-media-prod.global.ssl.fastly.net/e8c43346-e91a-5d20-bada-f5454f817473/731ed3c8c0ab1dda6895523b2e296b9c.jpg?width=600&auto=webp,69,,4,,1955,,,2541PM,2021-10-14
97,2500,2586 CR Den Haag (Scheveningen Badplaats),Apartment Gevers Deynootplein,Sonar appartementen,/apartment-for-rent/den-haag/7f14327f/gevers-deynootplein,https://casco-media-prod.global.ssl.fastly.net/7f14327f-e90a-5781-832c-58a65e9e2fef/521976143d7b7f525d9c0e806a246f9e.jpg?width=600&auto=webp,150,,4,Upholstered,,,,2586CR,2021-10-14
98,1495,3034 HN Rotterdam (Oud Crooswijk),Apartment Crooswijkseweg,Rent an Apartment,/apartment-for-rent/rotterdam/983c83e4/crooswijkseweg,https://casco-media-prod.global.ssl.fastly.net/983c83e4-3a91-553b-b371-98ea24a3fa2d/0909aacc652b17847915287b234d97f7.jpg?width=600&auto=webp,90,,4,Upholstered,,,,3034HN,2021-10-14
99,950,2282 XE Rijswijk (Rembrandtkwartier),Apartment Rembrandtkade,Immovita,/apartment-for-rent/rijswijk/c06ca956/rembrandtkade,https://casco-media-prod.global.ssl.fastly.net/c06ca956-b062-5f6e-a906-bd53e829c50a/9adcbd1738ffba68cce28a03c554468c.jpg?width=600&auto=webp,65,,3,Upholstered,,,,2282XE,2021-10-14
100,3950,1077 DD Amsterdam (Apollobuurt),Apartment Parnassusweg,NOORESTATE,/apartment-for-rent/amsterdam/23ae03c2/parnassusweg,https://casco-media-prod.global.ssl.fastly.net/23ae03c2-7e09-59de-b273-0396d7a5c1eb/5562c5d9d473c7e13359b6c31c4d2ef7.jpg?width=600&auto=webp,74,,3,Furnished,,,,1077DD,2021-10-14
101,1700,1186 EP Amstelveen (Kringloopbuurt),Apartment Groenhof 18,Amsterdam Housing,/apartment-for-rent/amstelveen/e66727b5/groenhof,https://casco-media-prod.global.ssl.fastly.net/e66727b5-e9a4-56a5-99db-c6604bd2915b/6b0ba003a67cce538987c8e33b1ee07f.jpg?width=600&auto=webp,70,,3,Upholstered,,,,1186EP,2021-10-14
102,2250,1073 EB Amsterdam (Nieuwe Pijp),Apartment Sarphatipark 94 1,Recourt Makelaars,/apartment-for-rent/amsterdam/69b35a5d/sarphatipark,https://casco-media-prod.global.ssl.fastly.net/69b35a5d-a56f-5cc7-980a-86c4c7171555/1c32b9f8924105f27ed2375d41339272.jpg?width=600&auto=webp,66,,3,Upholstered or furnished,,,,1073EB,2021-10-14
103,1239,3061 GM Rotterdam (Kralingen West),House Jeruzalemstraat 103,Woonstad Rotterdam,/house-for-rent/rotterdam/18bdb5c0/jeruzalemstraat,https://casco-media-prod.global.ssl.fastly.net/18bdb5c0-330b-5174-a38d-8a6546fbccb3/0ac2a2e7e29f35dcc0357d2a0cb452b8.jpg?width=600&auto=webp,90,,3,Shell,,,,3061GM,2021-10-14
104,1500,1186 DV Amstelveen (Langerhuize),Apartment Maimonideslaan,Rotsvast Amstelveen,/apartment-for-rent/amstelveen/b475bde5/maimonideslaan,https://casco-media-prod.global.ssl.fastly.net/b475bde5-8317-52fc-81b5-894fd825f14b/cce28b3b5a3c1fbd6c80c804c5443f19.jpg?width=600&auto=webp,80,,3,Shell,,,,1186DV,2021-10-14
105,625,6131 HX Sittard (Sittard-Centrum),Apartment Rosmolenstraat,Sterckwonen,/apartment-for-rent/sittard/6fa7eb24/rosmolenstraat,https://casco-media-prod.global.ssl.fastly.net/6fa7eb24-e64c-5aac-bdb3-d010db7c329b/a93416ef5a5fd9c1174324be76b550ea.jpg?width=600&auto=webp,35,,3,Upholstered,,,,6131HX,2021-10-14
106,575,6466 GL Kerkrade (Spekholzerheide),Apartment Drievogelstraat,Sterckwonen,/apartment-for-rent/kerkrade/f113da03/drievogelstraat,https://casco-media-prod.global.ssl.fastly.net/f113da03-6155-581d-8d61-be9b333bd154/703114e5a077312b82903bc8052aa7d3.jpg?width=600&auto=webp,45,,2,Upholstered,,,,6466GL,2021-10-14
107,2250,1072 SE Amsterdam (Nieuwe Pijp),Apartment Karel du Jardinstraat 21 1,DSTRCT Amsterdam,/apartment-for-rent/amsterdam/0d49b00c/karel-du-jardinstraat,https://casco-media-prod.global.ssl.fastly.net/0d49b00c-63d8-58b5-b7eb-a91cd0c425bb/3cc6edc8e72555157040910535eeed0a.jpg?width=600&auto=webp,60,,3,Upholstered,,,,1072SE,2021-10-14
108,1750,1185 TE Amstelveen (Populierenbuurt),Apartment Sportlaan,First Class Housing,/apartment-for-rent/amstelveen/5b369059/sportlaan,https://casco-media-prod.global.ssl.fastly.net/5b369059-3124-50b6-ab66-219e2023762b/c0e3a56dfc850104e0b8e64e69d3cad5.jpg?width=600&auto=webp,77,,3,Furnished,,,,1185TE,2021-10-14
109,1200,8226 RS Lelystad (Landerijen Noord/West),Studio Cannenburch,NS-RealEstate,/studio-for-rent/lelystad/9f874742/cannenburch,https://media.pararius.nl/image/PR0001659000/PR0001659146/image/jpeg/400x600/LelystadCannenburch-2bd9_6.jpg,30,,1,Furnished,,,,8226RS,2021-10-14
110,1275,2587 EL Den Haag (Rijslag),Apartment Stevinstraat,A&N Vastgoed,/apartment-for-rent/den-haag/808e0ba0/stevinstraat,https://casco-media-prod.global.ssl.fastly.net/808e0ba0-7c43-5b60-8b4a-3e6ed00291f0/e399dc9427043013ece740202f58a1f0.jpg?width=600&auto=webp,70,,3,Upholstered,,,,2587EL,2021-10-14
111,700,6466 XN Kerkrade (Kaalheide),Apartment Leliestraat,Woonhuis Limburg,/apartment-for-rent/kerkrade/4d2df4a9/leliestraat,https://casco-media-prod.global.ssl.fastly.net/4d2df4a9-a58f-56dc-bbea-08c8f2d9899d/d486fb43015c509db237df05c194df8a.jpg?width=600&auto=webp,75,,3,Upholstered,,,,6466XN,2021-10-14
112,1150,9713 JT Groningen (Gorechtbuurt),House E. Thomassen à Thuessinklaan 10,Confides Verhuur,/house-for-rent/groningen/8e751766/e-thomassen-a-thuessinklaan,https://media.pararius.nl/image/PR0001659000/PR0001659145/image/jpeg/400x600/GroningenEThomassenaThuessinklaan-9080_1.jpg,75,,3,Upholstered,,,,9713JT,2021-10-14
113,1750,1271 GC Huizen (Wolfskamer),Apartment IJsbaankade,Kappelle Onroerend Goed Laren,/apartment-for-rent/huizen/37113a91/ijsbaankade,https://casco-media-prod.global.ssl.fastly.net/37113a91-26c5-5c55-9568-4ac35990877f/f91df675d76616ff63da174b35bd8e16.jpg?width=600&auto=webp,78,,3,Furnished,,,,1271GC,2021-10-14
114,1199,2511 CD Den Haag (Uilebomen),Apartment Korte Houtstraat,Urban Short Stay,/apartment-for-rent/den-haag/57602e4f/korte-houtstraat,https://media.pararius.nl/image/PR0001659000/PR0001659144/image/jpeg/400x600/DenHaagKorteHoutstraat-0501_2.jpg,60,,2,Upholstered,,,,2511CD,2021-10-14
115,1285,1972 EN IJmuiden (Verzetsheldenbuurt),Apartment Kennemerlaan 14 C,Huizenbalie.nl,/apartment-for-rent/ijmuiden/167afcd6/kennemerlaan,https://casco-media-prod.global.ssl.fastly.net/167afcd6-e1a5-58a6-9de5-091d84dfbab3/3bf3aedf5cd744b036f5d017aff74bcc.jpg?width=600&auto=webp,54,,2,Upholstered,,,,1972EN,2021-10-14
116,1500,2497 BW Den Haag (Singels),Apartment Jonkheer van Riemsdijklaan,Rebid,/apartment-for-rent/den-haag/284f2b42/jonkheer-van-riemsdijklaan,https://casco-media-prod.global.ssl.fastly.net/284f2b42-0c2b-5da2-ae60-4cbb62fd51e6/5b44c79f368e5cad369a9f2b6e6247c5.jpg?width=600&auto=webp,93,,3,,1998,,,2497BW,2021-10-14
117,1250,2565 BP Den Haag (Bloemenbuurt-Oost),Apartment Stokroosstraat,Woonzeker Rentals,/apartment-for-rent/den-haag/9adc29f5/stokroosstraat,https://casco-media-prod.global.ssl.fastly.net/9adc29f5-af12-5c75-9bbc-2ea3dc6a2a24/6b46198b8199a381a6989fa3fb17183d.jpg?width=600&auto=webp,89,,2,Upholstered,,,,2565BP,2021-10-14
118,1500,3079 XK Rotterdam (Groot IJsselmonde),Apartment Quadenoord 288,Match Property Management,/apartment-for-rent/rotterdam/55450d8a/quadenoord,https://casco-media-prod.global.ssl.fastly.net/55450d8a-0685-58bc-92ac-f7d7faee7ac7/34ef7a5f2b449b6e0460a7621c016610.jpg?width=600&auto=webp,65,,3,Furnished,,,,3079XK,2021-10-14
119,950,3312 NK Dordrecht (Standhasenstraat en omgeving),House Herradesstraat 17,StartHousing,/house-for-rent/dordrecht/25503313/herradesstraat,https://casco-media-prod.global.ssl.fastly.net/25503313-1f9a-5ce7-98bb-5e2a86818682/1f810b8d7bc5c1b2a8eac29a4bab8593.jpg?width=600&auto=webp,75,,4,Upholstered,,,,3312NK,2021-10-14
120,1495,2022 BJ Haarlem (Soendabuurt),Apartment Lombokstraat,Koops Makelaardij,/apartment-for-rent/haarlem/8709f663/lombokstraat,https://casco-media-prod.global.ssl.fastly.net/8709f663-508e-5302-9cae-9e8b30379fd4/0753990667a04e188d5520ceefbdaed5.jpg?width=600&auto=webp,110,,3,Furnished,,,,2022BJ,2021-10-14
121,1750,1060 TX Amsterdam (Middelveldsche Akerpolder),Apartment Pieter Calandlaan 718,The Rental Agency Amsterdam,/apartment-for-rent/amsterdam/4ac7617f/pieter-calandlaan,https://casco-media-prod.global.ssl.fastly.net/4ac7617f-c7a3-58af-bda1-7e08d78dba29/07e11c85a7a792464ff80065ac864e7f.jpg?width=600&auto=webp,100,,3,Furnished,,,,1060TX,2021-10-14
122,1850,1064 HB Amsterdam (Slotermeer-Zuidwest),Apartment Slotermeerlaan 18 A,The Rental Agency Amsterdam,/apartment-for-rent/amsterdam/4ab45c1e/slotermeerlaan,https://casco-media-prod.global.ssl.fastly.net/4ab45c1e-9785-5b99-80c7-ea6116482ab0/6b96657202025cb1cbe4aafbeef26752.jpg?width=600&auto=webp,132,,3,Furnished,,,,1064HB,2021-10-14
123,1850,2645 KS Delfgauw (Emerald Zuid),House Pottenbakkerstraat 49,Björnd Makelaardij,/house-for-rent/delfgauw/2a1916ee/pottenbakkerstraat,https://casco-media-prod.global.ssl.fastly.net/2a1916ee-18e4-5f9f-96aa-474046fab21b/6a78b59dd8ed873564e0a4faaeb1edac.jpg?width=600&auto=webp,140,,5,Upholstered,,,,2645KS,2021-10-14
124,985,3011 EC Rotterdam (Stadsdriehoek),Apartment Schiedamsedijk 11,Voorberg Makelaars,/apartment-for-rent/rotterdam/5a5fbe85/schiedamsedijk,https://casco-media-prod.global.ssl.fastly.net/5a5fbe85-3034-5973-be0e-d9cf38edbf6a/10b9f42f6af639e11085fa6632065aa4.jpg?width=600&auto=webp,65,,3,,1950,,,3011EC,2021-10-14
125,2000,1055 TE Amsterdam (Erasmuspark),Apartment Elegaststraat,NOORESTATE,/apartment-for-rent/amsterdam/628821b8/elegaststraat,https://casco-media-prod.global.ssl.fastly.net/628821b8-da13-50fc-af1d-64275a003e16/183483dd8dc3e10c156ba9c3bd8cc860.jpg?width=600&auto=webp,55,,3,Furnished,,,,1055TE,2021-10-14
126,1750,1062 KC Amsterdam (Westlandgracht),Apartment Wittgensteinlaan 112,Amsterdam Housing,/apartment-for-rent/amsterdam/b43e2f07/wittgensteinlaan,https://casco-media-prod.global.ssl.fastly.net/b43e2f07-9c07-557f-8c0a-94e9011854ea/d0a38a934d2aa50e670c48996b99d6f2.jpg?width=600&auto=webp,91,,3,Furnished,,,,1062KC,2021-10-14
127,704,5038 TK Tilburg (Binnenstad West),Studio Schouwburgring,De Huissleutel,/studio-for-rent/tilburg/ab31786c/schouwburgring,https://casco-media-prod.global.ssl.fastly.net/ab31786c-f975-5df0-8079-ca246dd81d66/047a98ac72a61f2fac5e2527006a0312.jpg?width=600&auto=webp,26,,1,Upholstered,,,,5038TK,2021-10-14
128,1455,6213 EG Maastricht (Wolder),Apartment Médoclaan,Star Housing,/apartment-for-rent/maastricht/fe660b22/medoclaan,https://casco-media-prod.global.ssl.fastly.net/fe660b22-952a-5320-a74a-2c1e6f9ef648/c1587e2151905c927e1ea35cb4abfa1e.jpg?width=600&auto=webp,82,,3,Upholstered,,,,6213EG,2021-10-14
129,1250,2541 PM Den Haag (Morgenstond-Zuid),Apartment Schipborgstraat,Level 5 Rental Agency,/apartment-for-rent/den-haag/e8c43346/schipborgstraat,https://casco-media-prod.global.ssl.fastly.net/e8c43346-e91a-5d20-bada-f5454f817473/731ed3c8c0ab1dda6895523b2e296b9c.jpg?width=600&auto=webp,69,,4,,1955,,,2541PM,2021-10-14
130,995,2515 AJ Den Haag (Rivierenbuurt-Noord),Studio Weteringplein,Homey.rent,/studio-for-rent/den-haag/5bd2cbf0/weteringplein,https://casco-media-prod.global.ssl.fastly.net/5bd2cbf0-d70f-5a9e-810e-c0f47499765e/da2c0c01bcdde8d2ff74fd445c91b219.jpg?width=600&auto=webp,32,,1,Furnished,,,,2515AJ,2021-10-14
131,725,3081 JB Rotterdam (Tarwewijk),Studio Pleinweg,Homey.rent,/studio-for-rent/rotterdam/db60d58c/pleinweg,https://casco-media-prod.global.ssl.fastly.net/db60d58c-bebb-54bd-8160-e3b74177a27e/f25b240da08d92f7d9876376724cad2d.jpg?width=600&auto=webp,20,,1,Furnished,,,,3081JB,2021-10-14
132,1075,5211 SX Den Bosch (Binnenstad-Centrum),Apartment Orthenstraat,HouseHunting Den Bosch,/apartment-for-rent/den-bosch/b68d271a/orthenstraat,https://casco-media-prod.global.ssl.fastly.net/b68d271a-7031-5469-857d-0a36c3b36563/b8d783dea354cda5759acd5254b82d78.jpg?width=600&auto=webp,60,,2,Upholstered,,,,5211SX,2021-10-14
133,705,7902 CR Hoogeveen (Centrum),Apartment ten Oeverstraat,Rotsvast Groningen,/apartment-for-rent/hoogeveen/fcf35a6f/ten-oeverstraat,https://casco-media-prod.global.ssl.fastly.net/fcf35a6f-c0b7-5bda-962c-a14941d97ead/4d7e2bd5f107c032f494361329e350d1.jpg?width=600&auto=webp,33,,1,,,,,7902CR,2021-10-14
134,1500,2171 VC Sassenheim (Horsten en Vorsten),House Frankenhorst,Interhouse verhuurmakelaars Sassenheim,/house-for-rent/sassenheim/b763e58b/frankenhorst,https://casco-media-prod.global.ssl.fastly.net/b763e58b-7a92-568d-a565-e5a88fe9f657/f111d1486e941116db6938b0837e1f9e.jpg?width=600&auto=webp,94,,4,Upholstered,,,,2171VC,2021-10-14
135,1575,2132 GG Hoofddorp (Hoofddorp Graan voor Visch),House Graan voor Visch,Interhouse verhuurmakelaars Sassenheim,/house-for-rent/hoofddorp/77efa1c4/graan-voor-visch,https://casco-media-prod.global.ssl.fastly.net/77efa1c4-72d9-5a64-b91c-26ec76deef5e/cee56cfaacf81a0a8d13383efcbaff51.jpg?width=600&auto=webp,125,,5,Upholstered,,,,2132GG,2021-10-14
136,1700,1072 CV Amsterdam (Oude Pijp),Apartment Albert Cuypstraat 40 C,Vastgoed Unie Makelaardij ,/apartment-for-rent/amsterdam/5fa09910/albert-cuypstraat,https://casco-media-prod.global.ssl.fastly.net/5fa09910-1fb5-596d-84f3-074665bc671f/6e20d729586b8d1b7b6a4bc50f854956.jpg?width=600&auto=webp,40,,2,Furnished,,,,1072CV,2021-10-14
137,1050,1441 DB Purmerend (Binnenstad),Apartment Koemarkt,Rotsvast Noord-Holland,/apartment-for-rent/purmerend/280eda30/koemarkt,https://casco-media-prod.global.ssl.fastly.net/280eda30-97b9-59c5-861d-04fdef93a900/c7dee6cf1e571dbde2e288f10ed75e82.jpg?width=600&auto=webp,60,,3,Upholstered or furnished,,,,1441DB,2021-10-14
138,1650,2343 LN Oegstgeest (Haaswijk-West),House Frits Mehrtenslaan,123Wonen Leiden,/house-for-rent/oegstgeest/c6894ff1/frits-mehrtenslaan,https://casco-media-prod.global.ssl.fastly.net/c6894ff1-b19e-53fe-a739-5df4983fa566/ecc580a4e3e9b8d852a8ce21f13c76c8.jpg?width=600&auto=webp,140,,5,Upholstered,,,,2343LN,2021-10-14
139,950,"5654 NS Eindhoven (Bennekel-West, Gagelbosch)",Apartment Blaarthemseweg,Regio56 Makelaars & Huisvesting,/apartment-for-rent/eindhoven/7dc99d5f/blaarthemseweg,https://casco-media-prod.global.ssl.fastly.net/7dc99d5f-6280-5c79-a62c-fed0a5a711ea/f2e75c958a802a27e3da428873e4c9bf.jpg?width=600&auto=webp,45,,2,Upholstered,,,,5654NS,2021-10-14
140,1295,6224 KG Maastricht (Wyckerpoort),Apartment Oranjeplein 37 C,Woonhuis Limburg,/apartment-for-rent/maastricht/a221320b/oranjeplein,https://casco-media-prod.global.ssl.fastly.net/a221320b-30a7-55a9-97ed-ef62aacb17b2/56e8730a70f14254ecb63bf9c671819a.jpg?width=600&auto=webp,101,,4,Upholstered,,,,6224KG,2021-10-14
141,645,5622 CH Eindhoven (Barrier),Studio Pastoor van Arsplein,Friendly Housing,/studio-for-rent/eindhoven/e7408b8a/pastoor-van-arsplein,https://casco-media-prod.global.ssl.fastly.net/e7408b8a-785b-558b-bd5f-e6af3eadf7f4/1c1a6c240cb596faccb77b30784fea06.jpg?width=600&auto=webp,20,,2,Furnished,,,,5622CH,2021-10-14
142,1095,2611 RD Delft (Centrum-Zuidwest),Apartment Clarenstraat,Rotsvast Delflanden,/apartment-for-rent/delft/401a5b5b/clarenstraat,https://casco-media-prod.global.ssl.fastly.net/401a5b5b-392f-5d13-8639-722526c0c400/36b0594c68e7f1ef72a6f309632c4333.jpg?width=600&auto=webp,40,,2,Furnished,,,,2611RD,2021-10-14
