,price,address,street,agency,irl,image,Living area,Rooms,interior,status,Year of construction,plot area,garden area,postcode,date
4915,4000,1078 EW Amsterdam (Scheldebuurt),Apartment Churchill-laan,Inter Immo Amsterdam,/apartment-for-rent/amsterdam/45ca3544/churchill-laan,https://media.pararius.nl/image/PR0001655000/PR0001655017/image/jpeg/400x600/AmsterdamChurchilllaan-48e8_1.jpg,141,3,Upholstered,,1928,,,1078EW,2021-08-25
4916,3450,2513 CJ Den Haag (Kortenbos),Apartment Toussaintkade,Wobeco Housing Agency,/apartment-for-rent/den-haag/675e8637/toussaintkade,https://casco-media-prod.global.ssl.fastly.net/675e8637-460e-5f62-917b-f7f16de8c2d5/d196db0b0f1d6c5445e5edd342eed0dd.jpg?width=600&auto=webp,150,3,,,1877,,13,2513CJ,2021-08-25
4917,1500,3111 AE Schiedam (De Plantage),Apartment Lange Nieuwstraat,Dop & Dop Consultancy,/apartment-for-rent/schiedam/87954136/lange-nieuwstraat,https://casco-media-prod.global.ssl.fastly.net/87954136-8a9c-5805-bd16-16aacb9c86e4/17be5af8cba5c55fc2d178135780cdfa.jpg?width=600&auto=webp,85,2,Furnished,,,,,3111AE,2021-08-25
4918,1495,1094 GC Amsterdam (Indische Buurt West),Apartment Madurastraat 9 B,ViaDaan,/apartment-for-rent/amsterdam/15d2a635/madurastraat,https://casco-media-prod.global.ssl.fastly.net/15d2a635-50c9-5bac-b2c8-4e7a6c1dfeaf/d7c059f1aebc449282d9d0aa8dbd51b5.jpg?width=600&auto=webp,65,2,Furnished,,1985,,,1094GC,2021-08-25
4919,995,3743 JR Baarn (Pr. Hendrikpark),Apartment Luitenant Generaal van Heutszlaan,Interhouse verhuurmakelaars Hilversum & Almere,/apartment-for-rent/baarn/6f5174fc/luitenant-generaal-van-heutszlaan,https://casco-media-prod.global.ssl.fastly.net/6f5174fc-1ca5-58f8-86ac-0550925c0aeb/b1176ed4381e6e7786f9f91dc1e6bfbc.jpg?width=600&auto=webp,71,3,Furnished,,,,,3743JR,2021-08-25
4920,1750,1082 MZ Amsterdam (Zuidas),Apartment Rosy Wertheimstraat,Rotsvast Amsterdam,/apartment-for-rent/amsterdam/3a166821/rosy-wertheimstraat,https://casco-media-prod.global.ssl.fastly.net/3a166821-bda6-5ccc-807f-3610ebaeca6f/24347949c41c5fb109223ca88cb099c0.jpg?width=600&auto=webp,48,2,Furnished,,2020,,,1082MZ,2021-08-25
4921,2950,1081 JX Amsterdam (Buitenveldert-West),Apartment Doornburg 132,Renthouse Vastgoed,/apartment-for-rent/amsterdam/b6d3a55b/doornburg,https://media.pararius.nl/image/PR0001655000/PR0001655008/image/jpeg/400x600/AmsterdamDoornburg-478c_24.jpg,145,3,Furnished,,,,,1081JX,2021-08-25
4922,995,9421 PM Bovensmilde (Bovensmilde-Centrum),House H.P. Sickensstraat,Overbruggingsverhuur.nl,/house-for-rent/bovensmilde/33ae1891/h-p-sickensstraat,https://media.pararius.nl/image/PR0001655000/PR0001655001/image/jpeg/400x600/BovensmildeHPSickensstraat-44df_1.jpg,130,6,,,1974,,160,9421PM,2021-08-25
4923,1795,2513 AD Den Haag (Voorhout),Apartment Plaats,Expata,/apartment-for-rent/den-haag/2b519443/plaats,https://casco-media-prod.global.ssl.fastly.net/2b519443-70e3-5362-90e0-c44f996aeeb0/e85c764d1f4e0160a15033338753a96a.jpg?width=600&auto=webp,98,3,Upholstered,,,,,2513AD,2021-08-25
4924,1735,2566 HD Den Haag (Vogelwijk),Apartment Tjalie Robinsonduin 100,Wolters Housing,/apartment-for-rent/den-haag/4b204d4f/tjalie-robinsonduin,https://casco-media-prod.global.ssl.fastly.net/4b204d4f-1d02-5b65-b9c9-fe3f47b4360d/ac356049abfb491863bc6ee5cff6f510.jpg?width=600&auto=webp,143,3,Upholstered,,2011,,,2566HD,2021-08-25
4925,1935,1016 TL Amsterdam (Jordaan),Apartment Marnixstraat 220 E,Amsterdam Wonen,/apartment-for-rent/amsterdam/8974e91f/marnixstraat,https://casco-media-prod.global.ssl.fastly.net/8974e91f-636f-5d36-95c4-573a6236d11e/6db479320b2b61d51f447d0499334dad.jpg?width=600&auto=webp,71,3,Upholstered,,1918,,,1016TL,2021-08-25
4926,850,3117 XP Schiedam (Schildersbuurt),Apartment Van Ruijsdaellaan,Kolpa V.V.S. Beheer,/apartment-for-rent/schiedam/b412c99e/van-ruijsdaellaan,https://casco-media-prod.global.ssl.fastly.net/b412c99e-a176-5696-bfc0-860a2dccb024/a23351286f1474d31c8e8397b97303ae.jpg?width=600&auto=webp,50,2,Upholstered,,,,,3117XP,2021-08-25
4927,3075,1217 LN Hilversum (Raadhuiskwartier),House Gerardus Gullaan,NederWoon verhuurmakelaars Amersfoort,/house-for-rent/hilversum/1f43f5e3/gerardus-gullaan,https://casco-media-prod.global.ssl.fastly.net/1f43f5e3-c8dc-5b08-8da5-e8725947266a/8b7017aaa24f817077f9ed1777c35042.jpg?width=600&auto=webp,225,5,Upholstered,,,,,1217LN,2021-08-25
4928,2500,1015 DL Amsterdam (Grachtengordel-West),Apartment Prinsengracht 69 A,27 Huis Makelaars,/apartment-for-rent/amsterdam/c259b83f/prinsengracht,https://casco-media-prod.global.ssl.fastly.net/c259b83f-eeac-50a5-a5a1-b7cce5a25655/68fe17b19b790ddca26a3547fc9e3fe2.jpg?width=600&auto=webp,100,2,Upholstered,,1991,,,1015DL,2021-08-25
4929,2500,6212 CA Maastricht (Villapark),House Sint Willibrordusstraat,Star Housing,/house-for-rent/maastricht/5a43ecfd/sint-willibrordusstraat,https://casco-media-prod.global.ssl.fastly.net/5a43ecfd-2c38-5aca-b3e1-b0f3dcd8d43c/b9ce417221fccbb5e4166814b3b4070d.jpg?width=600&auto=webp,125,6,Upholstered,,,,,6212CA,2021-08-25
4930,1350,3081 GN Rotterdam (Tarwewijk),Apartment Mijnsherenlaan 195 D,Lutz Real Estate,/apartment-for-rent/rotterdam/5b6a34ab/mijnsherenlaan,https://casco-media-prod.global.ssl.fastly.net/5b6a34ab-06c5-56bb-b8de-a6033caf7b11/a39331761fc4f603b805ebca9c3cd26d.jpg?width=600&auto=webp,65,3,Upholstered,,1938,,,3081GN,2021-08-25
4931,1070,5611 PJ Eindhoven (Rochusbuurt),Apartment Hertog Hendrik van Brabantplein,Regio56 Makelaars & Huisvesting ,/apartment-for-rent/eindhoven/9de5e29a/hertog-hendrik-van-brabantplein,https://casco-media-prod.global.ssl.fastly.net/9de5e29a-20f8-58fd-9b01-54aa600b83c9/083f8c0ccf0892823f35344db64fed26.jpg?width=600&auto=webp,60,3,Upholstered,,2010,,,5611PJ,2021-08-25
4932,1500,1216 ER Hilversum (Zeverijn),Apartment Wolvenlaan,Stam Vastgoed,/apartment-for-rent/hilversum/ab071567/wolvenlaan,https://casco-media-prod.global.ssl.fastly.net/ab071567-8877-598e-95a8-3f4a317889e0/ea0e934925f60c0361847a4503f33992.jpg?width=600&auto=webp,60,3,Upholstered or furnished,,1960,,,1216ER,2021-08-25
4933,1750,3053 LK Rotterdam (Schiebroek),House Larikslaan 274,Ooms Makelaars Woningen,/house-for-rent/rotterdam/29ff887e/larikslaan,https://casco-media-prod.global.ssl.fastly.net/29ff887e-1bf6-57b3-a745-3acf491a0036/3ca7438e618dc1c9ab52da60c6b0e979.jpg?width=600&auto=webp,120,5,,,1951,151 m²,,3053LK,2021-08-25
4934,1300,3122 KR Schiedam (Groenoord-Noord),Apartment Bachplein 495,Dupont ERA Makelaars,/apartment-for-rent/schiedam/279c1169/bachplein,https://casco-media-prod.global.ssl.fastly.net/279c1169-1569-5e48-b054-800f5fe26ddf/76d9a82801421c4fe3ba0a086cc90481.jpg?width=600&auto=webp,87,4,,,1968,,,3122KR,2021-08-25
4935,2485,2011 BN Haarlem (Burgwal),Apartment Spiegelstraat 1 C,Interhouse verhuurmakelaars Haarlem,/apartment-for-rent/haarlem/ad45a8d3/spiegelstraat,https://casco-media-prod.global.ssl.fastly.net/ad45a8d3-ed5c-59e5-a20f-c4febdc2c2d4/11d6789bbd6b0653c3c13eb2f1551cd1.jpg?width=600&auto=webp,120,4,,,1890,,12,2011BN,2021-08-25
4936,950,5401 CH Uden (Centrum),Apartment Margrietstraat,Huisportaal.nl,/apartment-for-rent/uden/a07c1347/margrietstraat,https://casco-media-prod.global.ssl.fastly.net/a07c1347-d659-5d3e-a7d9-2f24ee8adc82/ed8bc668eccb1fadd4918d00fed4a6a4.jpg?width=600&auto=webp,80,3,,,2012,,,5401CH,2021-08-25
4937,1400,3081 CC Rotterdam (Tarwewijk),Apartment Mijnsherenlaan 48 A II,Kolpa Makelaars B.V.,/apartment-for-rent/rotterdam/bb927157/mijnsherenlaan,https://casco-media-prod.global.ssl.fastly.net/bb927157-6a8d-5fec-9e24-25b8559b122e/a0ea9180555fb866c072f1d4e9fed2cd.jpg?width=600&auto=webp,93,4,Upholstered,,1934,,,3081CC,2021-08-25
4938,1350,3083 MS Rotterdam (Carnisse),Apartment Wolphaertsbocht,Riva Rentals,/apartment-for-rent/rotterdam/f9b5d670/wolphaertsbocht,https://casco-media-prod.global.ssl.fastly.net/f9b5d670-efd6-55a0-9bd6-c60dc3e4bc00/1fc601937f7c8090be1a0c02a516d208.jpg?width=600&auto=webp,90,5,Upholstered,,1953,,,3083MS,2021-08-25
4939,1595,6211 JP Maastricht (Jekerkwartier),Apartment Sint Pieterstraat,Housing 4 You,/apartment-for-rent/maastricht/4ef7f3f4/sint-pieterstraat,https://casco-media-prod.global.ssl.fastly.net/4ef7f3f4-145e-5c89-87a2-cbb9cebe7ca7/8648295bc2da8ab8f4ab9237ddb7955f.jpg?width=600&auto=webp,120,3,Upholstered,,,,,6211JP,2021-08-25
4940,1400,3024 EW Rotterdam (Schiemond),Apartment Kratonkade,Riva Rentals,/apartment-for-rent/rotterdam/ea070bbe/kratonkade,https://casco-media-prod.global.ssl.fastly.net/ea070bbe-a3fe-59bd-8ca1-f0f89c9cb9a0/54640b3e56187878b9440228460dc4ee.jpg?width=600&auto=webp,87,3,Furnished,,,,,3024EW,2021-08-25
4941,1950,2517 RN Den Haag (Sweelinckplein en omgeving),Apartment Voltastraat,Mevrouw de Verhuurmakelaar,/apartment-for-rent/den-haag/86bcf956/voltastraat,https://casco-media-prod.global.ssl.fastly.net/86bcf956-7e7e-58ad-8a37-1276f60cda98/a7de2d14dfc5644115683276b8180e57.jpg?width=600&auto=webp,121,5,Upholstered,,1906,,,2517RN,2021-08-25
4942,1050,3028 TT Rotterdam (Oud Mathenesse),Apartment Zweedsestraat 157 A1,Heimstaden,/apartment-for-rent/rotterdam/157c8341/zweedsestraat,https://casco-media-prod.global.ssl.fastly.net/157c8341-e5b1-57b0-9c9f-03082359caf3/54c499d45aaf674db55c8ad870155a24.jpg?width=600&auto=webp,84,3,Upholstered,,1938,,,3028TT,2021-08-25
4943,2600,3038 VX Rotterdam (Bergpolder),Apartment Luzacstraat 22 A,realestate.nl ,/apartment-for-rent/rotterdam/236d23b2/luzacstraat,https://casco-media-prod.global.ssl.fastly.net/236d23b2-4b35-5c13-ade2-1727671fe486/883b9a519e40b1c9be3fca7d55e491d9.jpg?width=600&auto=webp,98,6,,,1933,,,3038VX,2021-08-25
4944,2000,1058 ES Amsterdam (Overtoomse Veld),Apartment Nachtwachtlaan,123Wonen Amsterdam,/apartment-for-rent/amsterdam/9d8a7dd7/nachtwachtlaan,https://casco-media-prod.global.ssl.fastly.net/9d8a7dd7-8cbc-5118-a3e7-72b7bff9d49e/9425668f125189065742ee5cebaf83db.jpg?width=600&auto=webp,98,4,Furnished,,1972,,,1058ES,2021-08-25
4945,1750,4671 ET Dinteloord (Dinteloord),House Europastraat,All In Rentals,/house-for-rent/dinteloord/02fae7d8/europastraat,https://casco-media-prod.global.ssl.fastly.net/02fae7d8-295c-5487-ae80-ced03d49c491/038a2ffd2c5e4a7bd33ef54c1a18811c.jpg?width=600&auto=webp,105,5,,,1962,263 m²,,4671ET,2021-08-25
4946,1680,6211 JP Maastricht (Jekerkwartier),Apartment Sint Pieterstraat,Rotsvast Maastricht,/apartment-for-rent/maastricht/adcc6788/sint-pieterstraat,https://casco-media-prod.global.ssl.fastly.net/adcc6788-8a32-54e0-92d1-30af475a41f2/18f79c3b83fd6831c4325abea8243282.jpg?width=600&auto=webp,120,3,Upholstered,,,,,6211JP,2021-08-25
4947,950,3023 EX Rotterdam (Nieuwe Westen),Apartment Nieuwe Binnenweg 444 A-02V,realestate.nl ,/apartment-for-rent/rotterdam/ad5f4e10/nieuwe-binnenweg,https://casco-media-prod.global.ssl.fastly.net/ad5f4e10-f55d-5bc4-8548-78d91480412c/f899b1c7d617473188e2b7ae2ccc1426.jpg?width=600&auto=webp,62,2,Upholstered,,1908,,,3023EX,2021-08-25
4948,500,8012 AA Zwolle (Oud-Assendorp),Apartment Deventerstraatweg,Maxx Zwolle,/apartment-for-rent/zwolle/b5bf55a3/deventerstraatweg,https://casco-media-prod.global.ssl.fastly.net/b5bf55a3-de4c-5c0b-9d62-a39ec087b8cd/a7289743c4dee78f32df0578b8ce7c30.jpg?width=600&auto=webp,20,1,Shell,,1900,,,8012AA,2021-08-25
4949,2150,1165 HC Halfweg (Halfweg),House Schoolstraat,Regio Makelaars,/house-for-rent/halfweg/dddba2db/schoolstraat,https://casco-media-prod.global.ssl.fastly.net/dddba2db-0c77-52c5-8705-f331ee6527e0/c093918c630a67839a65f7597272bb69.jpg?width=600&auto=webp,185,8,,,1931-1944,213 m²,,1165HC,2021-08-25
4950,1495,1183 EP Amstelveen (Zeestratenbuurt),Apartment Oostelijk Halfrond 145,Forte Makelaars,/apartment-for-rent/amstelveen/af5058e3/oostelijk-halfrond,https://casco-media-prod.global.ssl.fastly.net/af5058e3-ba01-51b3-b1ca-d4e7ef585541/eaf5dfbf64d8b2d7dbe2fad52286f7ef.jpg?width=600&auto=webp,73,3,,,1967,,,1183EP,2021-08-25
4951,2200,1181 WB Amstelveen (Stadshart),Apartment Kamerlingh Onnesstraat 110,Amsterdam Housing,/apartment-for-rent/amstelveen/c02c3aa7/kamerlingh-onnesstraat,https://casco-media-prod.global.ssl.fastly.net/c02c3aa7-82f9-5908-9293-b67c2e43b463/68ff76ac57f17afb1687cc8ec19dd109.jpg?width=600&auto=webp,90,3,Furnished,,1999,,,1181WB,2021-08-25
4952,1900,1081 KP Amsterdam (Buitenveldert-West),Apartment Kotterspad 32,Renthouse Vastgoed,/apartment-for-rent/amsterdam/4cf018a0/kotterspad,https://media.pararius.nl/image/PR0001654000/PR0001654880/image/jpeg/400x600/AmsterdamKotterspad-1158_1.jpg,95,2,Furnished,,,,,1081KP,2021-08-25
4953,1350,2517 JD Den Haag (Zorgvliet),Apartment Alexander Gogelweg 19 C,Expat Home Services,/apartment-for-rent/den-haag/d4a57965/alexander-gogelweg,https://casco-media-prod.global.ssl.fastly.net/d4a57965-c2cc-5481-8aea-d4dfa7ded842/79ba455ca0c263b75bd8aa3e789dc8b2.jpg?width=600&auto=webp,82,3,Upholstered or furnished,,1927,,,2517JD,2021-08-25
4954,1600,1111 TN Diemen (Buytenstee),Apartment Zeezigt,Domica Amsterdam,/apartment-for-rent/diemen/ab17d53f/zeezigt,https://casco-media-prod.global.ssl.fastly.net/ab17d53f-8330-5eed-b5d5-c21fd8beceb4/c1d798a648ab29cc7ffa9ac81ef54589.jpg?width=600&auto=webp,90,3,Upholstered,,1990,,,1111TN,2021-08-25
4955,2600,1012 VN Amsterdam (Burgwallen-Nieuwe Zijde),Apartment Spuistraat,Rotsvast Amsterdam,/apartment-for-rent/amsterdam/9a118098/spuistraat,https://casco-media-prod.global.ssl.fastly.net/9a118098-a6ba-579c-8ed1-584e570da341/3727b6dfd124c5b53afcca2ea1717d21.jpg?width=600&auto=webp,85,3,Furnished,,2018,,,1012VN,2021-08-25
4956,1750,5611 AZ Eindhoven (Binnenstad),Apartment Emmasingel,Interhouse verhuurmakelaars Eindhoven,/apartment-for-rent/eindhoven/5d54fd4b/emmasingel,https://casco-media-prod.global.ssl.fastly.net/5d54fd4b-ccfa-5359-9df0-2a9c62dbd4d4/47f3011c0096d28605ac910e45dc7a64.jpg?width=600&auto=webp,135,3,Upholstered,,2001,,,5611AZ,2021-08-25
4957,2150,1083 CM Amsterdam (Buitenveldert-Oost),Apartment Van Heenvlietlaan 160,RB International Real Estate,/apartment-for-rent/amsterdam/9337570b/van-heenvlietlaan,https://casco-media-prod.global.ssl.fastly.net/9337570b-2fc5-5195-a073-9ddd6a761b32/ba1085fd3621e8ecf1dbfe078294b49a.jpg?width=600&auto=webp,135,4,Upholstered,,1969,,,1083CM,2021-08-25
4958,1950,1185 PP Amstelveen (Populierenbuurt),Apartment Fluweelboomlaan 39,Amsterdam Housing,/apartment-for-rent/amstelveen/8f751669/fluweelboomlaan,https://casco-media-prod.global.ssl.fastly.net/8f751669-53ee-5b6b-8051-8545d26db58b/177577e410f9f77bec49371b4059f6f0.jpg?width=600&auto=webp,115,3,Furnished,,1997,,,1185PP,2021-08-25
4959,1250,3022 BM Rotterdam (Nieuwe Westen),Apartment Burgemeester Meineszlaan,Rotterdam Apartments,/apartment-for-rent/rotterdam/e2c824f3/burgemeester-meineszlaan,https://casco-media-prod.global.ssl.fastly.net/e2c824f3-f0b9-5d50-993d-6fb86a2d86e9/00d939e2db2e2a4c87a605e2250625d9.jpg?width=600&auto=webp,65,2,Furnished,,1918,,,3022BM,2021-08-25
4960,2000,3063 BX Rotterdam (Struisenburg),Apartment Specerijenhof,Dop & Dop Consultancy,/apartment-for-rent/rotterdam/e0b6f70b/specerijenhof,https://casco-media-prod.global.ssl.fastly.net/e0b6f70b-2257-5f3d-bff3-70f3b46c90e5/60b27f162f9e6465e67f3bdd1fffd204.jpg?width=600&auto=webp,89,3,Furnished,,,,,3063BX,2021-08-25
4961,1785,6212 BX Maastricht (Villapark),Apartment Henri Goovaertsweg,Woonder,/apartment-for-rent/maastricht/43cdd5ae/henri-goovaertsweg,https://casco-media-prod.global.ssl.fastly.net/43cdd5ae-a577-5fc6-9fe5-22b1a66f6562/152218d0f9fb275a0d67df8adf8436c0.jpg?width=600&auto=webp,110,4,,,1934,,25,6212BX,2021-08-25
4962,1225,3708 AA Zeist (Hoge Dennen),Apartment Arnhemse Bovenweg 33 108,Van Ee Makelaars,/apartment-for-rent/zeist/581a79d3/arnhemse-bovenweg,https://casco-media-prod.global.ssl.fastly.net/581a79d3-8954-556c-ab46-62aa4fc1b532/ce3b61dc65f3aec3feaff31c2324fa4c.jpg?width=600&auto=webp,72,2,,,1960-1970,,,3708AA,2021-08-25
4963,1250,2312 LN Leiden (Havenwijk-Noord),Apartment Oude Herengracht,Xpat Xpert,/apartment-for-rent/leiden/d1f371a6/oude-herengracht,https://casco-media-prod.global.ssl.fastly.net/d1f371a6-4bee-565d-9a16-ee0d25da8ed3/70c7306bda6c8136a7790c9b8ae6fb72.jpg?width=600&auto=webp,45,2,Furnished,,,,,2312LN,2021-08-25
4964,535,7201 BN Zutphen (Laarstraat en omgeving),Apartment Berkelsingel,NederWoon verhuurmakelaars Deventer,/apartment-for-rent/zutphen/9f7d3693/berkelsingel,https://casco-media-prod.global.ssl.fastly.net/9f7d3693-7bab-5fe3-8558-abfa2c26e78b/0db032b635fd786a588e269bc4369f30.jpg?width=600&auto=webp,23,1,Shell,,,,,7201BN,2021-08-25
4965,1250,"1102 WX Amsterdam (Bijlmer Centrum (D,F,H))",Studio Dalsteindreef,Amsterdam Property Renting,/studio-for-rent/amsterdam/314468f1/dalsteindreef,https://media.pararius.nl/image/PR0001654000/PR0001654765/image/jpeg/400x600/AmsterdamDalsteindreef-3af9_1.jpg,30,1,Furnished,,1984,,,1102WX,2021-08-25
4966,1250,2324 KX Leiden (Boshuizen),Apartment Coebelweg 3,INTO Real Estate,/apartment-for-rent/leiden/998fcb42/coebelweg,https://casco-media-prod.global.ssl.fastly.net/998fcb42-7703-54d9-9c45-84ade61cdbb0/bc8243f4f9ff31b0e7e60b2cf7e06dfd.jpg?width=600&auto=webp,76,2,Upholstered or furnished,,1991,,,2324KX,2021-08-25
4967,1330,1082 RJ Amsterdam (Buitenveldert-West),Apartment De Boelelaan 449,Digimakelaars.nl - de makelaar van Nederland,/apartment-for-rent/amsterdam/89203ec9/de-boelelaan,https://casco-media-prod.global.ssl.fastly.net/89203ec9-54b6-5e01-aa90-f6b4be6ed4d9/ef4cefe7f9a4bc3ef7bda61d0956d14d.jpg?width=600&auto=webp,67,2,,,1966,,,1082RJ,2021-08-25
4968,1295,3011 KK Rotterdam (Stadsdriehoek),Apartment Goudsesingel,Kolpa V.V.S. Beheer,/apartment-for-rent/rotterdam/53c53da9/goudsesingel,https://casco-media-prod.global.ssl.fastly.net/53c53da9-3885-516b-a879-4250350d3836/bf1d1f1420150e702333fb516fe1b1a2.jpg?width=600&auto=webp,65,3,Upholstered,,1954,,,3011KK,2021-08-25
4969,1295,5658 LD Eindhoven (Meerrijk),Apartment Meerring,Zuid Beheer B.V.,/apartment-for-rent/eindhoven/4fc9ee5c/meerring,https://casco-media-prod.global.ssl.fastly.net/4fc9ee5c-0429-5445-9751-d693392688dc/617ef51b76b47273eba623844a1d5325.jpg?width=600&auto=webp,105,3,Upholstered,,,,,5658LD,2021-08-25
4970,2250,6212 XN Maastricht (Villapark),Apartment Parkweg,La Fontaine Makelaardij,/apartment-for-rent/maastricht/a28c6e69/parkweg,https://casco-media-prod.global.ssl.fastly.net/a28c6e69-c699-5f06-925c-fbc02aa21fa2/0b7a5649cdb5ddf8b93f3e7ec08d3d50.jpg?width=600&auto=webp,146,7,Upholstered,,1980,,,6212XN,2021-08-25
4971,1450,2514 GS Den Haag (Voorhout),Apartment Noordeinde,Reichman & Rommelaar Den Haag,/apartment-for-rent/den-haag/cdd8467b/noordeinde,https://casco-media-prod.global.ssl.fastly.net/cdd8467b-2d69-5f36-a173-294e278318bc/2a700d9e926cd908b8e869af59821327.jpg?width=600&auto=webp,67,2,Furnished,,Before 1906,,,2514GS,2021-08-25
4972,1300,3073 GH Rotterdam (Bloemhof),Apartment Dordtselaan,Rotterdam Apartments,/apartment-for-rent/rotterdam/4d41a01e/dordtselaan,https://casco-media-prod.global.ssl.fastly.net/4d41a01e-4cca-527b-b0ac-886825cf0374/fe1e8a1be2bb44556ffc69f7856e407c.jpg?width=600&auto=webp,106,3,Furnished,,1938,,,3073GH,2021-08-25
4973,1600,2311 EV Leiden (Academiewijk),Apartment Rapenburg,Xpat Xpert,/apartment-for-rent/leiden/6c3181a4/rapenburg,https://casco-media-prod.global.ssl.fastly.net/6c3181a4-1704-5825-abdc-7a469f2094f8/9d2383c1d7a3e71a9c315fb95703ab02.jpg?width=600&auto=webp,80,3,Furnished,,1669,,,2311EV,2021-08-25
4974,4200,1018 GK Amsterdam (Weesperbuurt/Plantage),Apartment Sarphatistraat,Eefje Voogd Makelaardij,/apartment-for-rent/amsterdam/d301c518/sarphatistraat,https://casco-media-prod.global.ssl.fastly.net/d301c518-92b0-579a-8e2d-f34974efa82e/b288429621b7b1458aa9afc81df0d89a.jpg?width=600&auto=webp,135,5,,,Before 1906,,55,1018GK,2021-08-25
4975,950,9712 ES Groningen (Binnenstad-Noord),Apartment Stalstraat,Maxx Groningen,/apartment-for-rent/groningen/c9a107a3/stalstraat,https://casco-media-prod.global.ssl.fastly.net/c9a107a3-1b33-56d9-b16c-4bc0f9a71538/38b24d08a83833b99e97757b24f78f1b.jpg?width=600&auto=webp,39,2,Shell,,,,,9712ES,2021-08-25
4976,1950,2585 DD Den Haag (Archipelbuurt),Apartment Burgemeester De Monchyplein 55,Kimmel & Co. Makelaarskantoor o.g. b.v.,/apartment-for-rent/den-haag/a00e5917/burgemeester-de-monchyplein,https://casco-media-prod.global.ssl.fastly.net/a00e5917-e73b-5d02-8d59-54d43a3c2d62/d65843eb007244b403bb0c72b57eaaa7.jpg?width=600&auto=webp,100,3,Upholstered,,1999,,,2585DD,2021-08-25
4977,1545,3072 AP Rotterdam (Kop van Zuid),Apartment Wilhelminakade 615,TW3 Strategie Marketing Makelaardij B.V.,/apartment-for-rent/rotterdam/38d14e96/wilhelminakade,https://casco-media-prod.global.ssl.fastly.net/38d14e96-2768-5e4e-b7ee-59eab00abc8c/be89f5868948dec1e48fbb9a39ade6dc.jpg?width=600&auto=webp,96,2,Upholstered,,2011-2020,,,3072AP,2021-08-25
4978,1295,2585 BV Den Haag (Archipelbuurt),Apartment Burgemeester Patijnlaan,Rotsvast Den Haag,/apartment-for-rent/den-haag/eb86128b/burgemeester-patijnlaan,https://casco-media-prod.global.ssl.fastly.net/eb86128b-a987-5b21-9dba-bd1be119a320/01dd88d7b170027f470e2dff81171b56.jpg?width=600&auto=webp,80,3,Upholstered,,1971,,,2585BV,2021-08-25
4979,1350,5211 TP Den Bosch (Binnenstad-Centrum),Apartment Buitenhaven,Pas verhuurt,/apartment-for-rent/den-bosch/8b1ab791/buitenhaven,https://casco-media-prod.global.ssl.fastly.net/8b1ab791-092a-5760-b9a4-f3267a4a1af7/e61c880b8d34ab3c5424f8023dbc97d5.jpg?width=600&auto=webp,94,3,Upholstered,,1989,,,5211TP,2021-08-25
4980,2500,1186 LE Amstelveen (Watercirkelbuurt),House Maritsa 21,Renthouse Vastgoed,/house-for-rent/amstelveen/bf602757/maritsa,https://media.pararius.nl/image/PR0001654000/PR0001654660/image/jpeg/400x600/AmstelveenMaritsa-21c5_1.jpg,145,5,Furnished,,,,,1186LE,2021-08-25
4981,1700,2011 GC Haarlem (Vijfhoek),Apartment Gierstraat 81 A,Lighthouse Property Services B.V.,/apartment-for-rent/haarlem/d8cc6843/gierstraat,https://casco-media-prod.global.ssl.fastly.net/d8cc6843-5dd4-5eab-b727-aea30e91dafc/e0cc58907580900196849087af41ca4b.jpg?width=600&auto=webp,98,3,,,1900,,9,2011GC,2021-08-25
4982,1750,2582 JS Den Haag (Statenkwartier),Apartment Van Aerssenstraat,Homeland Real Estate,/apartment-for-rent/den-haag/74b76372/van-aerssenstraat,https://casco-media-prod.global.ssl.fastly.net/74b76372-d7e3-50fa-abee-a78a8b67f135/afea094d7c124148d0cfa06ec1edede0.jpg?width=600&auto=webp,100,4,Furnished,,,,,2582JS,2021-08-25
