,price,address,street,agency,irl,image,Living area,Rooms,interior,status,garden area,Year of construction,plot area,postcode,date
402,1200,3512 HD Utrecht (Nieuwegracht-Oost),Apartment Kromme Nieuwegracht,Woonruimte-Utrecht,/apartment-for-rent/utrecht/1229d2a8/kromme-nieuwegracht,https://casco-media-prod.global.ssl.fastly.net/1229d2a8-3e68-59d0-a343-e93c23b3e06c/1010bf4d33590af9461871464b15fd02.jpg?width=600&auto=webp,44,1,Upholstered,,,,,3512HD,2021-10-01
403,1025,5654 AZ Eindhoven (Rapelenburg),Studio Franz Leharplein,Census Real Estate,/studio-for-rent/eindhoven/e67924fd/franz-leharplein,https://casco-media-prod.global.ssl.fastly.net/e67924fd-398a-5b94-8eb7-c064297be6aa/abcdd316c7eb1172609c8179d7e8bb89.jpg?width=600&auto=webp,30,1,Furnished,,,,,5654AZ,2021-10-01
404,1450,1336 AK Almere (Stripheldenbuurt),Apartment Van Raemdonckstraat,Dop Makelaars,/apartment-for-rent/almere/6c07fffe/van-raemdonckstraat,https://casco-media-prod.global.ssl.fastly.net/6c07fffe-e19d-59aa-a619-70c02670a051/f8eae2fd41f148be243d9908c612990b.jpg?width=600&auto=webp,109,3,Upholstered,,,,,1336AK,2021-10-01
405,1150,2624 AJ Delft (Bedrijventerrein Voorhof),Apartment Papsouwselaan 85,Björnd Makelaardij,/apartment-for-rent/delft/55a82389/papsouwselaan,https://casco-media-prod.global.ssl.fastly.net/55a82389-4c50-5c34-b282-892d93c8eb35/134c6ecd49bc669606ff6d5a8acac896.jpg?width=600&auto=webp,70,3,Upholstered,,,,,2624AJ,2021-10-01
406,1450,2612 HS Delft (Koepoort),House Koepoortstraat 9,Björnd Makelaardij,/house-for-rent/delft/a0a3d414/koepoortstraat,https://casco-media-prod.global.ssl.fastly.net/a0a3d414-9c9e-5225-b27f-87c0c473920d/2a4f0cf0d7098d4461917159a2148a7e.jpg?width=600&auto=webp,70,4,Upholstered,,,,,2612HS,2021-10-01
407,1495,5611 VW Eindhoven (Irisbuurt),Apartment Havensingel,Huurinc Housing,/apartment-for-rent/eindhoven/410fbc67/havensingel,https://casco-media-prod.global.ssl.fastly.net/410fbc67-959b-5798-9afe-2907dd2e557b/b1874214a72355cb7a520febe33b5588.jpg?width=600&auto=webp,100,3,Upholstered,,,,,5611VW,2021-10-01
408,750,9711 VX Groningen (Binnenstad-Oost),Apartment Turfsingel,Maxx Groningen,/apartment-for-rent/groningen/7ffc9a44/turfsingel,https://casco-media-prod.global.ssl.fastly.net/7ffc9a44-8b7c-5f92-8ecd-730aa7ee9910/a018ff2e4aae77d9c5ecb20568cf3b5a.jpg?width=600&auto=webp,35,2,Furnished,,,,,9711VX,2021-10-01
409,1250,1363 VJ Almere (Homeruskwartier),Apartment Aresstraat,Inter Immo Almere,/apartment-for-rent/almere/1d0a631d/aresstraat,https://casco-media-prod.global.ssl.fastly.net/1d0a631d-6627-5140-a90c-75fbff4b746d/9d8b2d9ef8edd4f1d0455399deb32acf.jpg?width=600&auto=webp,74,3,Furnished,,,,,1363VJ,2021-10-01
410,1325,"3511 KB Utrecht (Lange Elisabethstraat, Mariaplaats en omgeving)",Apartment Donkerstraat,HouseHunting Utrecht,/apartment-for-rent/utrecht/6601f152/donkerstraat,https://casco-media-prod.global.ssl.fastly.net/6601f152-a825-594f-888d-709c85d5281b/cdb6eeda7e3eacc0e1808f35984f4158.jpg?width=600&auto=webp,75,2,Furnished,,,,,3511KB,2021-10-01
411,3100,2584 AB Den Haag (Statenkwartier),Apartment Scheveningseweg 86 F,Kimmel & Co. Makelaarskantoor o.g. b.v.,/apartment-for-rent/den-haag/53189a67/scheveningseweg,https://casco-media-prod.global.ssl.fastly.net/53189a67-622c-50df-8b89-ae76121d954a/8cccf6ac8ef93c59288b48e4bc7b3b31.jpg?width=600&auto=webp,185,8,Upholstered,,,,,2584AB,2021-10-01
412,1309,1941 KG Beverwijk (Meerplein),House Graaf Janstraat,Leliveld Vastgoed,/house-for-rent/beverwijk/0d6c7633/graaf-janstraat,https://casco-media-prod.global.ssl.fastly.net/0d6c7633-05ae-5672-b9b3-6fb3280f6781/b67f034544f298ef581e5bf69a0d6608.png?width=600&auto=webp,59,2,Upholstered,,,,,1941KG,2021-10-01
413,1395,3452 JE Vleuten (Vleuterweide-Noord/Oost/Centrum),Apartment Eyckenstein,123Wonen Utrecht,/apartment-for-rent/vleuten/977b7a99/eyckenstein,https://casco-media-prod.global.ssl.fastly.net/977b7a99-881b-5b2f-bba2-3680579f3550/23fc216885878c26fb1dc4a84d0954bc.jpg?width=600&auto=webp,80,3,Upholstered,,,,,3452JE,2021-10-01
414,548,6825 BH Arnhem (Over het Lange Water),House Singravenlaan 24,iResidence,/house-for-rent/arnhem/16605f20/singravenlaan,https://casco-media-prod.global.ssl.fastly.net/16605f20-719a-52df-b105-aecd29adb5df/82bbf84fd2ae8512895bfaa126250db4.jpg?width=600&auto=webp,19,1,,,,,,6825BH,2021-10-01
415,1600,2517 SE Den Haag (Stadhoudersplantsoen),Apartment Stadhoudersplantsoen 52,Estata Makelaars O.G.,/apartment-for-rent/den-haag/a87c3f6a/stadhoudersplantsoen,https://casco-media-prod.global.ssl.fastly.net/a87c3f6a-a477-52e9-85ea-9b0df30300f4/1815cfdcec93d38d236e1e81750fba5e.png?width=600&auto=webp,103,4,Furnished,,,,,2517SE,2021-10-01
416,1600,6413 SN Heerlen (Heerlerheide Kom),House Netelstraat 5,Wooncheckpunt Makelaars,/house-for-rent/heerlen/027420ee/netelstraat,https://casco-media-prod.global.ssl.fastly.net/027420ee-a482-5493-b0cd-ed7e06f4415b/73413dd89ece2ca4ee053c56e635049b.jpg?width=600&auto=webp,152,11,,,90,,,6413SN,2021-10-01
417,3500,3072 AP Rotterdam (Kop van Zuid),Apartment Wilhelminakade,IRIS Housing Rotterdam,/apartment-for-rent/rotterdam/8c05cc3f/wilhelminakade,https://media.pararius.nl/image/PR0001657000/PR0001657614/image/jpeg/400x600/RotterdamWilhelminakade-d438_3.jpg,127,3,Furnished,,,,,3072AP,2021-10-01
418,1695,6541 RW Nijmegen (Biezen),Apartment Fenikshof 24,ViaDaan,/apartment-for-rent/nijmegen/01f68c09/fenikshof,https://casco-media-prod.global.ssl.fastly.net/01f68c09-4786-5fb9-8d20-a5385646405e/fe48da86c14669a048dc528a7e04bd5f.jpg?width=600&auto=webp,116,3,Upholstered or furnished,,,,,6541RW,2021-10-01
419,950,3036 XP Rotterdam (Oude Noorden),Apartment Vinkenstraat 333,Huurwoning in Rotterdam,/apartment-for-rent/rotterdam/4e7c9fd7/vinkenstraat,https://media.pararius.nl/image/PR0001658000/PR0001658734/image/jpeg/400x600/RotterdamVinkenstraat-2647_7.jpg,44,2,Upholstered,,,,,3036XP,2021-10-01
420,1175,"3511 KB Utrecht (Lange Elisabethstraat, Mariaplaats en omgeving)",Apartment Donkerstraat,HouseHunting Utrecht,/apartment-for-rent/utrecht/5063d173/donkerstraat,https://casco-media-prod.global.ssl.fastly.net/5063d173-d58f-51d9-8e04-20dd96c36fb7/cdb6eeda7e3eacc0e1808f35984f4158.jpg?width=600&auto=webp,75,2,Upholstered,,,,,3511KB,2021-10-01
421,2300,1018 CN Amsterdam (Weesperbuurt/Plantage),Apartment Plantage Doklaan 42 A,JLG Real Estate,/apartment-for-rent/amsterdam/8b113572/plantage-doklaan,https://casco-media-prod.global.ssl.fastly.net/8b113572-7fec-5d02-8962-2d70482be089/c3925d0a5b6e24124391d19d9b4c63e8.jpg?width=600&auto=webp,88,3,Upholstered,,,,,1018CN,2021-10-01
422,2100,2587 CP Den Haag (Belgisch Park),Apartment Amsterdamsestraat 51,Joost van Vliet Makelaars O.G.,/apartment-for-rent/den-haag/1fb0a102/amsterdamsestraat,https://casco-media-prod.global.ssl.fastly.net/1fb0a102-8407-56bc-a21f-b6ac7887a094/47d7e601964eda82681c591337f2fd09.jpg?width=600&auto=webp,137,7,Upholstered,,,,,2587CP,2021-10-01
423,1499,1019 HM Amsterdam (Oostelijk Havengebied),Apartment Purperhoedenveem 108,Digimakelaars.nl - de makelaar van Nederland,/apartment-for-rent/amsterdam/a23d7310/purperhoedenveem,https://casco-media-prod.global.ssl.fastly.net/a23d7310-f2b7-503e-95e6-5b200d708aaf/2f0a815a5cc7ed74f5cf0cae5fdc362f.jpg?width=600&auto=webp,110,2,,,,2006,,1019HM,2021-10-01
424,1825,2566 HD Den Haag (Vogelwijk),Apartment Tjalie Robinsonduin,Frisia Makelaars,/apartment-for-rent/den-haag/5122ab61/tjalie-robinsonduin,https://casco-media-prod.global.ssl.fastly.net/5122ab61-2d55-5c53-8a55-5dbaf45b16cd/38f318984aeb4bdd38fcc82ae519bbff.jpg?width=600&auto=webp,144,3,Upholstered,,,,,2566HD,2021-10-01
425,1265,3562 VE Utrecht (Zamenhofdreef en omgeving),Apartment Milosdreef,Kronenburg Living,/apartment-for-rent/utrecht/2a6fc166/milosdreef,https://casco-media-prod.global.ssl.fastly.net/2a6fc166-242a-5fe8-afdb-69ee7451cf41/e665f091fc1cfd2e97618d9fc436a736.jpg?width=600&auto=webp,92,4,,,,1966,,3562VE,2021-10-01
426,1295,3012 AN Rotterdam (Cool),Apartment Van Oldenbarneveltplaats 390,Ooms Makelaars Woningen,/apartment-for-rent/rotterdam/bc9246b7/van-oldenbarneveltplaats,https://casco-media-prod.global.ssl.fastly.net/bc9246b7-af14-53b5-8ec6-16503623b8f8/d5195fa921c6086fa35a553a135522b1.jpg?width=600&auto=webp,93,3,Upholstered,,,,,3012AN,2021-10-01
427,1600,3511 MZ Utrecht (Hooch Boulandt),Apartment Carry van Bruggenstraat 8,Huizenbalie.nl,/apartment-for-rent/utrecht/d8600a3e/carry-van-bruggenstraat,https://casco-media-prod.global.ssl.fastly.net/d8600a3e-dd6b-5085-8b7d-dfde43c00bab/f0083640f28a6c6c3035412a30969ff7.jpg?width=600&auto=webp,65,3,Furnished,,,,,3511MZ,2021-10-01
428,710,6411 HD Heerlen (Op de Nobel),Apartment Akerstraat 94,Bastings Vastgoed Beheer,/apartment-for-rent/heerlen/d387d971/akerstraat,https://media.pararius.nl/image/PR0001658000/PR0001658733/image/jpeg/400x600/HeerlenAkerstraat-8467_7.jpg,45,2,Upholstered,,,,,6411HD,2021-10-01
429,1825,3571 XW Utrecht (Tuindorp-Oost),Apartment Rümkelaan,DEHONvastgoed,/apartment-for-rent/utrecht/b76a7683/ruemkelaan,https://casco-media-prod.global.ssl.fastly.net/b76a7683-4070-53a3-9b21-ccfbb32f11e0/d041aada9064cad27b5b74fad6323a16.jpg?width=600&auto=webp,110,4,Upholstered,,,,,3571XW,2021-10-01
430,2750,1186 EM Amstelveen (Alpen Rondwegbuurt),House Sint Gotthard 1,Renthouse Vastgoed,/house-for-rent/amstelveen/f73c5dc6/sint-gotthard,https://media.pararius.nl/image/PR0001658000/PR0001658731/image/jpeg/400x600/AmstelveenSintGotthard-c710_2.jpg,150,5,Upholstered,,,,,1186EM,2021-10-01
431,1250,1014 CB Amsterdam (Sloterdijk),Studio Sloterdijkerweg,City Housing Amsterdam,/studio-for-rent/amsterdam/f2406800/sloterdijkerweg,https://casco-media-prod.global.ssl.fastly.net/f2406800-b152-5b0c-9f49-d61570abd7d2/c836a1e3a4ebfb739d1939aa52ae9668.jpg?width=600&auto=webp,35,1,Upholstered,,,,,1014CB,2021-10-01
432,975,2562 AC Den Haag (Rond de Energiecentrale),Apartment Beeklaan,W voor Wonen,/apartment-for-rent/den-haag/845848c7/beeklaan,https://casco-media-prod.global.ssl.fastly.net/845848c7-b17e-53b5-93db-e44ae0a4787d/3f7b523a17130249ece4fba94c9975eb.jpg?width=600&auto=webp,55,3,Upholstered,,,,,2562AC,2021-10-01
433,1125,3581 XC Utrecht (Oudwijk),Apartment Bloesemstraat,CF Makelaardij,/apartment-for-rent/utrecht/51ff4525/bloesemstraat,https://media.pararius.nl/image/PR0001658000/PR0001658729/image/jpeg/400x600/UtrechtBloesemstraat-876e_10.jpg,45,2,Upholstered,,,,,3581XC,2021-10-01
434,1150,"3512 JB Utrecht (Domplein, Neude, Janskerkhof)",Apartment Domstraat,CF Makelaardij,/apartment-for-rent/utrecht/1e37c458/domstraat,https://media.pararius.nl/image/PR0001658000/PR0001658728/image/jpeg/400x600/UtrechtDomstraat-ec2c_11.jpg,37,2,Upholstered,,,,,3512JB,2021-10-01
435,681,5041 BC Tilburg (Theresia Midden),Apartment Veldhovenring 44 18,W&D Vastgoed,/apartment-for-rent/tilburg/0020e731/veldhovenring,https://media.pararius.nl/image/PR0001658000/PR0001658727/image/jpeg/400x600/TilburgVeldhovenring-eb5e_1.jpg,35,2,Upholstered,,,,,5041BC,2021-10-01
436,1850,1058 SC Amsterdam (Hoofddorppleinbuurt),Apartment Albert Neuhuysstraat,Brummel & Beuk Makelaars ,/apartment-for-rent/amsterdam/0ee652ba/albert-neuhuysstraat,https://casco-media-prod.global.ssl.fastly.net/0ee652ba-2686-582f-8b5b-4fa3f5ece740/a6c8bd627148b63e90721afd922255a7.jpg?width=600&auto=webp,61,3,,,,1932,,1058SC,2021-10-01
437,2250,1058 CL Amsterdam (Westindische Buurt),Apartment Van Walbeeckstraat,Relocation Advisers B.V.,/apartment-for-rent/amsterdam/baafda95/van-walbeeckstraat,https://media.pararius.nl/image/PR0001658000/PR0001658726/image/jpeg/400x600/AmsterdamVanWalbeeckstraat-5a50_1.jpg,100,4,Upholstered,,,,,1058CL,2021-10-01
438,1450,2513 EC Den Haag (Kortenbos),Apartment Noordwal 72,The Real Estate Company,/apartment-for-rent/den-haag/f5baa146/noordwal,https://casco-media-prod.global.ssl.fastly.net/f5baa146-918e-5a84-9255-e1e56c6fa9c1/093c9d30fdc3882f44d2ff45e86d37a6.jpg?width=600&auto=webp,68,3,,,,,68 m²,2513EC,2021-10-01
439,1095,3262 SW Oud-Beijerland (Oud-Beijerland Centrum),Apartment Wilhelminaplein,VGOpro B.V.,/apartment-for-rent/oud-beijerland/a13601c1/wilhelminaplein,https://media.pararius.nl/image/PR0001658000/PR0001658724/image/jpeg/400x600/OudBeijerlandWilhelminaplein-aee8_1.jpg,70,2,Furnished,,,,,3262SW,2021-10-01
440,1500,2024 BL Haarlem (De Krim),Apartment Laurens Reaellaan,Rebid,/apartment-for-rent/haarlem/9269e9e6/laurens-reaellaan,https://casco-media-prod.global.ssl.fastly.net/9269e9e6-05b4-5317-996c-5a34713794b7/663b1d03d488f4da6eda57047fc623ee.jpg?width=600&auto=webp,95,4,,,,1958,,2024BL,2021-10-01
441,2500,3011 WK Rotterdam (Stadsdriehoek),Apartment Wijnhaven,Expat Housing Rotterdam ,/apartment-for-rent/rotterdam/8ffa5ede/wijnhaven,https://casco-media-prod.global.ssl.fastly.net/8ffa5ede-140c-5163-b2b3-b16a76b53cc5/2d8cf1cf0cfcb331a74841c454981780.jpg?width=600&auto=webp,105,4,Furnished,,,,,3011WK,2021-10-01
442,1180,2273 VJ Voorburg (Bovenveen midden),Apartment Jan Mulderstraat,Metterwoon Vastgoed B.V.,/apartment-for-rent/voorburg/c3cd5c87/jan-mulderstraat,https://media.pararius.nl/image/PR0001658000/PR0001658723/image/jpeg/400x600/VoorburgJanMulderstraat-4e78_1.jpg,71,4,Shell,,,,,2273VJ,2021-10-01
443,1650,1091 LT Amsterdam (Transvaalbuurt),Apartment Transvaalkade,V-Amsterdam,/apartment-for-rent/amsterdam/b6d9b9ec/transvaalkade,https://casco-media-prod.global.ssl.fastly.net/b6d9b9ec-e109-5470-983a-3a9edb641c49/17943da59b8f288a745598cc23c9493e.jpg?width=600&auto=webp,56,2,Upholstered,,,,,1091LT,2021-10-01
444,825,"3512 BD Utrecht (Domplein, Neude, Janskerkhof)",Studio Jansveld 21,NH Smeding Holding BV,/studio-for-rent/utrecht/9a3c00fb/jansveld,https://media.pararius.nl/image/PR0001658000/PR0001658722/image/jpeg/400x600/UtrechtJansveld-5738_1.jpg,21,1,Shell,,,,,3512BD,2021-10-01
445,561,5041 BC Tilburg (Theresia Oost),Studio Veldhovenring 16 13,W&D Vastgoed,/studio-for-rent/tilburg/037240d0/veldhovenring,https://media.pararius.nl/image/PR0001658000/PR0001658721/image/jpeg/400x600/TilburgVeldhovenring-02b2_1.jpg,25,1,Upholstered,,,,,5041BC,2021-10-01
446,840,2332 CA Leiden (Lage Mors),Apartment Verbeekstraat 2 J,Tweelwonen.nl Leiden,/apartment-for-rent/leiden/7ddede88/verbeekstraat,https://casco-media-prod.global.ssl.fastly.net/7ddede88-5ff8-579b-b042-9dadb3d37545/857402df71ad1a26eee1081886295b0f.jpg?width=600&auto=webp,58,2,Upholstered,,,,,2332CA,2021-10-01
447,2250,3521 BX Utrecht (Dichterswijk),House Croeselaan,Valkenet Vastgoed,/house-for-rent/utrecht/93b4ef78/croeselaan,https://casco-media-prod.global.ssl.fastly.net/93b4ef78-57a9-576e-9d5d-b120e43df06d/4688a2a5afdff692350c3da0b3ba2d8e.png?width=600&auto=webp,103,3,Furnished,,,,,3521BX,2021-10-01
448,1595,3023 KP Rotterdam (Nieuwe Westen),Apartment Hooidrift,Perfectrent,/apartment-for-rent/rotterdam/a09bdbf2/hooidrift,https://casco-media-prod.global.ssl.fastly.net/a09bdbf2-09aa-5bc7-b0bb-d30bb83df17a/96c17a1e4e8d872300a5f9cf977fde62.jpg?width=600&auto=webp,95,3,Upholstered,,,,,3023KP,2021-10-01
449,1700,1071 VW Amsterdam (Museumkwartier),Apartment Cornelis Anthoniszstraat 56 II,Amsterdam Housing,/apartment-for-rent/amsterdam/6779ffac/cornelis-anthoniszstraat,https://casco-media-prod.global.ssl.fastly.net/6779ffac-500f-5994-9cc6-e02f40792add/dcd35be337bf7543fb714cee833ffe55.jpg?width=600&auto=webp,65,3,Furnished,,,,,1071VW,2021-10-01
450,1450,3013 AL Rotterdam (Cs Kwartier),Apartment Weena,Riva Rentals,/apartment-for-rent/rotterdam/eb9036e0/weena,https://casco-media-prod.global.ssl.fastly.net/eb9036e0-8c46-5923-8fce-005336281909/27135de28e818edf6e445e6afce0a086.jpg?width=600&auto=webp,78,3,Upholstered,,,,,3013AL,2021-10-01
451,310,3811 ML Amersfoort (Snouckaertlaan),Room Korte Bergstraat,NederWoon verhuurmakelaars Amersfoort,/room-for-rent/amersfoort/c4455941/korte-bergstraat,https://casco-media-prod.global.ssl.fastly.net/c4455941-2a0e-5083-936a-bd65ac9db90d/4eb9a48cfd55a489c74f8382dc24d3a7.jpg?width=600&auto=webp,13,1,Upholstered,,,,,3811ML,2021-10-01
452,825,2051 BB Overveen (Overveen),Apartment Zijlweg,Roomservice,/apartment-for-rent/overveen/a0562286/zijlweg,https://media.pararius.nl/image/PR0001658000/PR0001658720/image/jpeg/400x600/OverveenZijlweg-096b_1.jpg,35,2,Upholstered,,,,,2051BB,2021-10-01
453,187,9356 SB Tolbert (Buitengebied Tolbert),Apartment Barckemalaan,Ad Hoc Groningen,/apartment-for-rent/tolbert/c351b7ab/barckemalaan,https://media.pararius.nl/image/PR0001658000/PR0001658719/image/jpeg/400x600/TolbertBarckemalaan-ed1f_6.jpg,60,3,Shell,,,,,9356SB,2021-10-01
454,945,3119 GW Schiedam (Staatsliedenbuurt),Apartment Burgemeester Van Haarenlaan,Expat Housing Rotterdam ,/apartment-for-rent/schiedam/48fe5787/burgemeester-van-haarenlaan,https://casco-media-prod.global.ssl.fastly.net/48fe5787-3d45-50b9-bdb4-8b6599f64b0e/726c51cd77f25c4f18e26e0483af719b.jpg?width=600&auto=webp,72,4,Shell,,,,,3119GW,2021-10-01
455,1550,1016 ND Amsterdam (Jordaan),Apartment Rozengracht,Domica Amsterdam,/apartment-for-rent/amsterdam/ebe5b883/rozengracht,https://casco-media-prod.global.ssl.fastly.net/ebe5b883-991c-57ae-a24b-7c1e99ba3dca/089bf5314eb8e7eeddb418bc9ba7c108.jpg?width=600&auto=webp,36,2,Upholstered,,,,,1016ND,2021-10-01
456,1160,4811 XS Breda (City),Apartment Grote Markt,Housing Solutions Breda,/apartment-for-rent/breda/6928af90/grote-markt,https://casco-media-prod.global.ssl.fastly.net/6928af90-a675-50d0-97d4-cc1c4189647e/6653e71f8d33b079698c599a89b74f12.jpg?width=600&auto=webp,60,2,Upholstered,,,,,4811XS,2021-10-01
457,775,4819 CJ Breda (Boeimeer),Apartment Graaf Hendrik III plein,Housing Solutions Breda,/apartment-for-rent/breda/16c6be9c/graaf-hendrik-iii-plein,https://casco-media-prod.global.ssl.fastly.net/16c6be9c-819f-5962-a1d8-8502f673ff37/52851b4e98142eb0ef26c0cf9dec4f9d.jpg?width=600&auto=webp,40,2,Upholstered,,,,,4819CJ,2021-10-01
458,885,2274 SM Voorburg (Voorburg Noord noord),House van Barbansonstraat,070Wonen,/house-for-rent/voorburg/33152264/van-barbansonstraat,https://casco-media-prod.global.ssl.fastly.net/33152264-879d-5466-ac70-49040598aa4d/87cf9a3ff48eb32a14d21a1a661745cb.jpg?width=600&auto=webp,32,2,,,,1933,,2274SM,2021-10-01
459,675,2202 CE Noordwijk (Villawijk-Zuid),Studio Oude Zeeweg 86 88,Living Today,/studio-for-rent/noordwijk-zh/739e2323/oude-zeeweg,https://casco-media-prod.global.ssl.fastly.net/739e2323-1dd0-506a-8685-638a2e940f2b/5cf687e1dea76d17d30f90ad712f673b.jpg?width=600&auto=webp,20,1,Upholstered,,,,,2202CE,2021-10-01
460,995,5621 GW Eindhoven (Woensel-West),Apartment Minckelersstraat,MDG Makelaars,/apartment-for-rent/eindhoven/f2d079b5/minckelersstraat,https://casco-media-prod.global.ssl.fastly.net/f2d079b5-b8b5-5556-8977-e5c4d9a7c32c/ee27fb7c8642eb0ec0d309f42beda5c6.jpg?width=600&auto=webp,44,2,Upholstered,,,,,5621GW,2021-10-01
461,1150,5503 DA Veldhoven (Meerveldhoven),Apartment Mariaplein,MDG Makelaars,/apartment-for-rent/veldhoven/aab231c8/mariaplein,https://casco-media-prod.global.ssl.fastly.net/aab231c8-6eb7-557f-8e6c-883e959f6b62/8634b701f5c608165eac3ab94f78af69.jpg?width=600&auto=webp,52,2,Upholstered,,,,,5503DA,2021-10-01
462,800,5612 HM Eindhoven (Limbeek-Noord),Apartment Marconilaan,DHVC Vastgoed,/apartment-for-rent/eindhoven/0be9d4d7/marconilaan,https://casco-media-prod.global.ssl.fastly.net/0be9d4d7-d8a6-507b-9dfb-4ee9b875bc3b/030b192a870896962e692de3b01ebf92.jpg?width=600&auto=webp,35,2,,,,,106 m²,5612HM,2021-10-01
463,975,2563 CC Den Haag (Valkenboskwartier),Studio Valkenbosplein 24,Scardi Real Estate,/studio-for-rent/den-haag/400bc6f6/valkenbosplein,https://media.pararius.nl/image/PR0001658000/PR0001658718/image/jpeg/400x600/DenHaagValkenbosplein-c1a7_1.jpg,58,1,Upholstered,,,,,2563CC,2021-10-01
464,1055,5961 RV Horst (De Afhang),House Van Megenstraat 26,Huizenbalie.nl,/house-for-rent/horst/a7edef80/van-megenstraat,https://casco-media-prod.global.ssl.fastly.net/a7edef80-3922-5dd6-a462-afa8f1e70177/811c1cda162e65682eaba09649fbb392.jpg?width=600&auto=webp,115,4,Shell,,,,,5961RV,2021-10-01
465,2750,2586 NA Den Haag (Oud Scheveningen),Apartment Zeekant 17 B,Expat & Real Estate B.V.,/apartment-for-rent/den-haag/b8280242/zeekant,https://casco-media-prod.global.ssl.fastly.net/b8280242-2107-5abd-914b-13e8b1b0b017/b0744e615f233ed60601dca9182efef1.jpg?width=600&auto=webp,120,3,Furnished,,,,,2586NA,2021-10-01
466,1650,1411 GG Naarden (Rembrandtpark),Apartment Godelindeweg 1 A30,Hollandsche Makelaardij,/apartment-for-rent/naarden/d7961d23/godelindeweg,https://casco-media-prod.global.ssl.fastly.net/d7961d23-e938-5647-9d25-c63ee03efa4b/75d4f97c366b4136280fc81acad1b228.jpg?width=600&auto=webp,104,3,Upholstered or furnished,,,,,1411GG,2021-10-01
467,1350,2033 WN Haarlem (Architectenbuurt),Apartment Berlagelaan,123Wonen Haarlem,/apartment-for-rent/haarlem/ba9b697f/berlagelaan,https://casco-media-prod.global.ssl.fastly.net/ba9b697f-36b6-55b9-8f0d-f6c16103e651/3b6df6b41a4ab7899b891dbf1f233c69.jpg?width=600&auto=webp,83,3,Upholstered,,,,,2033WN,2021-10-01
468,1395,3825 VT Amersfoort (De Bron Noord),House Straat van Messina,NederWoon verhuurmakelaars Amersfoort,/house-for-rent/amersfoort/0d2220b7/straat-van-messina,https://casco-media-prod.global.ssl.fastly.net/0d2220b7-03ba-5e25-9cf0-3797c412ac4e/856859f2ef6f691b1c0075d9c4c7427c.jpg?width=600&auto=webp,78,4,Upholstered,,,,,3825VT,2021-10-01
469,2450,9714 AV Groningen (Professorenbuurt),House Singelweg 54,Groningse Panden Beheer B.V.,/house-for-rent/groningen/7face002/singelweg,https://media.pararius.nl/image/PR0001658000/PR0001658715/image/jpeg/400x600/GroningenSingelweg-4b6d_4.jpg,150,4,Furnished,,,,,9714AV,2021-10-01
470,480,6604 AP Wijchen (Woezik),Room Veenhof 1016,Theo Sanders Dienstverlening,/room-for-rent/wijchen/2579cd77/veenhof,https://media.pararius.nl/image/PR0001658000/PR0001658714/image/jpeg/400x600/WijchenVeenhof-985a_3.jpg,30,1,Upholstered,,,,,6604AP,2021-10-01
471,1500,2312 KS Leiden (Pancras-West),Apartment Hooigracht,Rent2day Real Estate,/apartment-for-rent/leiden/b80ab320/hooigracht,https://casco-media-prod.global.ssl.fastly.net/b80ab320-6484-54d1-b429-c65caef3b6e9/127a1e10437c5174495378bba2f6d5f4.jpg?width=600&auto=webp,70,2,Upholstered or furnished,,,,,2312KS,2021-10-01
472,1350,1319 DS Almere (Noorderplassen),Apartment Grootzeil,Inter Immo Almere,/apartment-for-rent/almere/5c3173ca/grootzeil,https://casco-media-prod.global.ssl.fastly.net/5c3173ca-ce7d-5123-aaee-3a0e133b6303/0f9f8ae8e89b45d2f0c54a57619053d0.jpg?width=600&auto=webp,98,3,Upholstered,,,,,1319DS,2021-10-01
