,postcode,latitude,longitude,Straat,Netnummer,Postcodenummer,Buurt,Wijk,Plaats,Gemeente,Provincie,Straten
3386,1315JD,52.37194185333,5.2182919039156,Grote Markt 125 - 179 ,36,1315,Centrum Almere Stad,Wijk 02 Almere Stad,Almere,Almere,Flevoland,"
Isaac Titsinghkade 101 - 111 

Oostenburgermiddenstraat 200 - 220 

Jacob Bontiusplaats 1 - 11 

"
3387,1022LA,52.401868250902,4.930089661388,Elzenhagensingel 11 - 1813 ,20,1022,Elzenhagen Zuid,Elzenhagen,Amsterdam,Amsterdam,Noord-Holland,"
Isaac Titsinghkade 101 - 111 

Oostenburgermiddenstraat 200 - 220 

Jacob Bontiusplaats 1 - 11 

"
3388,6524EM,51.835752769122,5.8597930533669,St. Annastraat 121 - 127 ,24,6524,Galgenveld,Wijk 02 Nijmegen-Oost,Nijmegen,Nijmegen,Gelderland,"
Isaac Titsinghkade 101 - 111 

Oostenburgermiddenstraat 200 - 220 

Jacob Bontiusplaats 1 - 11 

"
3389,1056DM,52.372096385776,4.854796030445,Marco Polostraat 247 - 273 ,20,1056,John Franklinbuurt,Van Galenbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Isaac Titsinghkade 101 - 111 

Oostenburgermiddenstraat 200 - 220 

Jacob Bontiusplaats 1 - 11 

"
3390,2342BL,52.178218267168,4.4547544841946,Zilverstein 1 - 129 ,71,2342,Rijnfront,Wijk 00 Oegstgeest,Oegstgeest,Oegstgeest,Zuid-Holland,"
Isaac Titsinghkade 101 - 111 

Oostenburgermiddenstraat 200 - 220 

Jacob Bontiusplaats 1 - 11 

"
3391,6229EB,50.836725509833,5.7105892744995,Aubeldomein 1 - 27 ,43,6229,Randwyck,Wijk 06 Buitenwijk Zuidoost,Maastricht,Maastricht,Limburg,"
Isaac Titsinghkade 101 - 111 

Oostenburgermiddenstraat 200 - 220 

Jacob Bontiusplaats 1 - 11 

"
3392,3344DA,51.833107432062,4.6414806534884,Bongerd 1 - 88 ,78,3344,Volgerlanden-West,Wijk 03 De Volgerlanden,Hendrik-Ido-Ambacht,Hendrik-Ido-Ambacht,Zuid-Holland,"
Isaac Titsinghkade 101 - 111 

Oostenburgermiddenstraat 200 - 220 

Jacob Bontiusplaats 1 - 11 

"
3393,2011RP,52.383669909037,4.6366779892292,Nieuwe Kruisstraat 2 - 24 ,23,2011,Bakenes,Oude Stad,Haarlem,Haarlem,Noord-Holland,"
Isaac Titsinghkade 101 - 111 

Oostenburgermiddenstraat 200 - 220 

Jacob Bontiusplaats 1 - 11 

"
3394,2011CL,52.379141530563,4.6376055567311,Nieuwe Kruisstraat 2 - 24 ,23,2011,Binnenstad,Oude Stad,Haarlem,Haarlem,Noord-Holland,"
Spaarne 72 - 98 

Korte Veerstraat 1 - 40 

"
3395,2406JR,52.12075924176,4.6694004984512,Paltrokmolen 1 - 75 ,172,2406,Beerendrecht,Lage Zijde,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,"
Spaarne 72 - 98 

Korte Veerstraat 1 - 40 

"
3396,1107HV,52.294537972738,4.9787751323637,Scherpenzeelstraat 171 - 197 ,20,1107,Gaasperdam Zuid,Holendrecht/Reigersbos,Amsterdam,Amsterdam,Noord-Holland,"
Spaarne 72 - 98 

Korte Veerstraat 1 - 40 

"
3397,1011GH,52.371200399652,4.9027251603756,Korte Keizersstraat 4 - 26 ,20,1011,Nieuwmarkt,Nieuwmarkt/Lastage,Amsterdam,Amsterdam,Noord-Holland,"
Spaarne 72 - 98 

Korte Veerstraat 1 - 40 

"
3398,3081GC,51.895536595122,4.4926580926137,Mijnsherenlaan 33 - 51 ,10,3081,Tarwewijk,Charlois,Rotterdam,Rotterdam,Zuid-Holland,"
Spaarne 72 - 98 

Korte Veerstraat 1 - 40 

"
3399,3512TB,52.093674986163,5.117950877936,Mijnsherenlaan 33 - 51 ,30,3512,Breedstraat en Plompetorengracht en omgeving,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3400,1078AM,52.34794071455,4.8983436089086,Amstelkade 77 - 83 ,20,1078,IJselbuurt West,IJselbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3401,3601EA,52.141077003572,5.0396521988861,Kaatsbaan 1 - 21 ,346,3601,Centrum ten noorden van de Vecht,Wijk 01 Maarssen,Maarssen,Stichtse Vecht,Utrecht,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3402,1017HT,52.359814162772,4.8911347288628,Nieuwe Vijzelstraat 1 - 7 ,20,1017,Den Texbuurt,De Weteringschans,Amsterdam,Amsterdam,Noord-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3403,3055RB,51.957992709456,4.5098850380444,Granadoslaan 2 - 48 ,10,3055,Molenlaankwartier,Hillegersberg-Schiebroek,Rotterdam,Rotterdam,Zuid-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3404,2586KE,52.11203075676,4.2797833673995,Rederserf 138 - 176 ,70,2586,Scheveningen Badplaats,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3405,5616GL,51.439074027955,5.4586490701576,Strijpsestraat 41 - 87 ,40,5616,Philipsdorp,Wijk 16 Stadsdeel Strijp,Eindhoven,Eindhoven,Noord-Brabant,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3406,1071KT,52.356989881456,4.8781561837153,Alexander Boersstraat 1 - 17 ,20,1071,Concertgebouwbuurt,Museumkwartier,Amsterdam,Amsterdam,Noord-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3407,5611CA,51.440115517271,5.48089358723,Vestdijk 1 - 61 ,40,5611,Binnenstad,Wijk 11 Stadsdeel Centrum,Eindhoven,Eindhoven,Noord-Brabant,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3408,6211NR,50.848878435073,5.6806056363102,Jekerstraat 1 - 29 ,43,6211,Kommelkwartier,Wijk 00 Centrum,Maastricht,Maastricht,Limburg,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3409,6416BH,50.887185326489,5.9970523982532,Zondagstraat 32 - 50 ,45,6416,Dr. Nolensplein en omgeving,Wijk 39 Molenberg,Heerlen,Heerlen,Limburg,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3410,2202VK,52.24818028238,4.4422480387591,Pieter Bedijnstraat 2 - 52 ,71,2202,De Noord,Wijk 01 Noordwijk Aan Zee,Noordwijk,Noordwijk,Zuid-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3411,6711AG,52.043283930974,5.6688830252573,Nieuwe Stationsstraat 2 - 53 ,318,6711,Centrum Ede,Ede-Oost,Ede,Ede,Gelderland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3412,4532JV,51.333814117322,3.8515454436207,Fahrenheitlaan 522 - 580 ,115,4532,Serlippenspolder,Terneuzen Noord,Terneuzen,Terneuzen,Zeeland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3413,3512VR,52.09647876472,5.1224939506725,Van Asch van Wijckskade 19 - 39 ,30,3512,Breedstraat en Plompetorengracht en omgeving,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3414,4661SE,51.520678714391,4.2857032432906,Langstraat 2 - 26 ,164,4661,Jankenberg,Wijk 04 Halsteren,Halsteren,Bergen op Zoom,Noord-Brabant,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3415,2574BA,52.061272365353,4.274074229882,Soestdijksekade 389 - 419 ,70,2574,Leyenburg,Wijk 32 Leyenburg,Den Haag,'s-Gravenhage,Zuid-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3416,2517JR,52.090338659835,4.2852854857687,Johan de Wittlaan 3 - 42 ,70,2517,Zorgvliet,Wijk 10 Zorgvliet,Den Haag,'s-Gravenhage,Zuid-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3417,2582TH,52.092505639841,4.2746969836281,Antonie Duyckstraat 137 - 159 ,70,2582,Statenkwartier,Wijk 09 Geuzen- en Statenkwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3418,9723ZS,53.205200718603,6.5913994074037,Boumaboulevard 41 - 573 ,50,9723,Europapark,Zuidoost,Groningen,Groningen,Groningen,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3419,3581NW,52.084859632561,5.1379527743624,Mecklenburglaan 2 - 22 ,30,3581,Wilhelminapark en omgeving,Wijk 05 Oost,Utrecht,Utrecht,Utrecht,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3420,6828HB,51.982479726312,5.9231962013979,Emmastraat 21 - 47 ,26,6828,Spijkerbuurt,Spijkerkwartier,Arnhem,Arnhem,Gelderland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3421,3069BE,51.964727603062,4.5476532457716,Anatole Franceplaats 522 - 616 ,10,3069,Ommoord,Prins Alexander,Rotterdam,Rotterdam,Zuid-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3422,1391VS,52.27207373912,4.9703556368144,Oldenhoff 2 - 30 ,294,1391,Abcoude-Zuidwest,Abcoude,Abcoude,De Ronde Venen,Utrecht,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3423,2242HZ,52.141420125212,4.3948423387345,Gravestraat 3 - 20 ,70,2242,Dorp Wassenaar,Wijk 01 Noordoostelijk deel der gemeente,Wassenaar,Wassenaar,Zuid-Holland,"
Potterstraat 14 - 30 

Peterseliesteeg 1 - 3 

"
3424,1441BM,52.509929494893,4.9476113564767,Gravestraat 3 - 20 ,299,1441,Binnenstad,Wijk 01 Centrum,Purmerend,Purmerend,Noord-Holland,"
Kerkstraat 4 - 38 

Koningssteeg 1 - 1 

"
3425,5261EG,51.65763610432,5.2983189747674,Ploegstraat 41 - 49 ,73,5261,Centrum,Wijk 00 Vught,Vught,Vught,Noord-Brabant,"
Kerkstraat 4 - 38 

Koningssteeg 1 - 1 

"
3426,1012EJ,52.374419932886,4.8994654044476,Oudezijds Voorburgwal 35 - 59 ,20,1012,Burgwallen Oost,Burgwallen-Oude Zijde,Amsterdam,Amsterdam,Noord-Holland,"
Kerkstraat 4 - 38 

Koningssteeg 1 - 1 

"
3427,8926KR,53.213539547614,5.8408164318019,Schuilenburg 2 - 48 ,58,8926,Camminghaburen-Midden,Camminghaburen e.o.,Leeuwarden,Leeuwarden,Friesland,"
Kerkstraat 4 - 38 

Koningssteeg 1 - 1 

"
3428,1911EZ,52.519553162902,4.7086351419126,Burgemeester van Roosmalenstraat 1 - 54 ,251,1911,Oude Dorp,Wijk 00 Uitgeest,Uitgeest,Uitgeest,Noord-Holland,"
Kerkstraat 4 - 38 

Koningssteeg 1 - 1 

"
3429,1017JR,52.362489018023,4.8872971396018,Spiegelgracht 2 - 20 ,20,1017,Leidsebuurt Noordoost,De Weteringschans,Amsterdam,Amsterdam,Noord-Holland,"
Kerkstraat 4 - 38 

Koningssteeg 1 - 1 

"
3430,3061EN,51.927423714524,4.5072167862322,Noordeinde 2 - 276 ,10,3061,Kralingen West,Kralingen-Crooswijk,Rotterdam,Rotterdam,Zuid-Holland,"
Kerkstraat 4 - 38 

Koningssteeg 1 - 1 

"
3431,1013LB,52.387427355221,4.887146355396,Noordeinde 2 - 276 ,20,1013,Westelijke eilanden,Haarlemmerbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3432,3066TL,51.933636683375,4.5540512265608,Beelstraat 4 - 86 ,10,3066,Prinsenland,Prins Alexander,Rotterdam,Rotterdam,Zuid-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3433,1013GG,52.3801315406,4.8933709827188,Droogbak 9 - 17 ,20,1013,Haarlemmerbuurt Oost,Haarlemmerbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3434,3607AA,52.130028381115,5.0261737863929,Duivenkamp 1 - 25 ,346,3607,Duivenkamp,Wijk 12 Maarssenbroek,Maarssen,Stichtse Vecht,Utrecht,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3435,2512CA,52.075498608287,4.3108690072588,Raamstraat 2 - 34 ,70,2512,Zuidwal,Wijk 28 Centrum,Den Haag,'s-Gravenhage,Zuid-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3436,2014HV,52.363297961608,4.6098065744593,Pieter van Musschenbroekstraat 1 - 235 ,23,2014,Natuurkundigenbuurt-oost,Houtvaartkwartier,Haarlem,Haarlem,Noord-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3437,1015GC,52.37986612627,4.8890071373827,Brouwersgracht 59 - 101 ,20,1015,Langestraat e.o.,Grachtengordel-West,Amsterdam,Amsterdam,Noord-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3438,3016DR,51.910376334012,4.4825422354613,Willemsplein 26 - 571 ,10,3016,Stadsdriehoek,Rotterdam Centrum,Rotterdam,Rotterdam,Zuid-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3439,5342EA,51.75896101978,5.5311262508644,Nieuwe Hescheweg 1 - 5 ,412,5342,Oranjebuurt I en Ruivert,Oss-Zuid,Oss,Oss,Noord-Brabant,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3440,5521AN,51.358759819453,5.3091010011864,Markt 28 - 54 ,497,5521,Eersel-kom en Lindeakkers,Eersel,Eersel,Eersel,Noord-Brabant,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3441,2587XK,52.108514732661,4.2984003907956,Doorniksestraat 25 - 59 ,70,2587,Belgisch Park,Wijk 02 Belgisch Park,Den Haag,'s-Gravenhage,Zuid-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3442,2552BS,52.051198497791,4.2354893846896,Willem III straat 38 - 104 ,70,2552,Kom Loosduinen,Wijk 17 Loosduinen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Vierwindendwarsstraat 1 - 33 

Vierwindenstraat 20 - 62 

"
3443,4811XS,51.589150391398,4.7762343140886,Willem III straat 38 - 104 ,76,4811,City,Breda Centrum,Breda,Breda,Noord-Brabant,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3444,2514LL,52.087857087045,4.3101426042561,Frederikstraat 38 - 64 ,70,2514,Willemspark,Wijk 23 Willemspark,Den Haag,'s-Gravenhage,Zuid-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3445,3511AN,52.095872446993,5.116575535615,Oudegracht 12 - 20 ,30,3511,Breedstraat en Plompetorengracht en omgeving,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3446,1055HM,52.380458391601,4.8482671130426,Granidastraat 46 - 56 ,20,1055,Bosleeuw,Landlust,Amsterdam,Amsterdam,Noord-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3447,2243BZ,52.118809714292,4.3689963531916,Laan de Goede Herder 1 - 11 ,70,2243,Oud-Wassenaar,Wijk 00 Zuidwestelijk deel der gemeente,Wassenaar,Wassenaar,Zuid-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3448,3553EM,52.108651329807,5.0858158047266,Amsterdamsestraatweg 472 - 516 ,30,3553,Elinkwijk en omgeving,Wijk 02 Noordwest,Utrecht,Utrecht,Utrecht,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3449,2032HA,52.38092780972,4.6603370283425,Prins Bernhardlaan 2 - 44 ,23,2032,Cremerbuurt,Amsterdamsewijk,Haarlem,Haarlem,Noord-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3450,1221HS,52.225443477511,5.1841326815582,Professor Poelsstraat 2 - 26 ,35,1221,Kleine Driftbuurt,Oost,Hilversum,Hilversum,Noord-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3451,3071AC,51.903295919239,4.5059380782053,Laan op Zuid 848 - 1550 ,10,3071,Kop van Zuid - Entrepot,Feijenoord,Rotterdam,Rotterdam,Zuid-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3452,2511CE,52.079189338148,4.317709290067,Korte Koediefstraat 2 - 14 ,70,2511,Uilebomen,Wijk 28 Centrum,Den Haag,'s-Gravenhage,Zuid-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3453,2586KD,52.112029183763,4.2797732237313,Rederserf 96 - 136 ,70,2586,Scheveningen Badplaats,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3454,1078LZ,52.345677928334,4.8973526266083,Jekerstraat 49 - 59 ,20,1078,Scheldebuurt Midden,Scheldebuurt,Amsterdam,Amsterdam,Noord-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3455,2281AE,52.056212309271,4.3387683405922,Haagweg 121 - 135 ,70,2281,Leeuwendaal,Wijk 01,Rijswijk,Rijswijk,Zuid-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3456,3038RD,51.934344943831,4.4617400861464,Groen van Prinstererstraat 53 - 73 ,10,3038,Bergpolder,Noord,Rotterdam,Rotterdam,Zuid-Holland,"
Grote Markt 38 - 56 

Stadserf 2 - 14 

"
3457,3511JA,52.091359243483,5.1164910686324,Groen van Prinstererstraat 53 - 73 ,30,3511,"Lange Elisabethstraat, Mariaplaats en omgeving",Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3458,6093KD,51.253664369282,5.88158603996,Pastoor van der Zandtstr 2 - 24 ,475,6093,Kern Heythuysen,Heythuysen,Heythuysen,Leudal,Limburg,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3459,1071PT,52.354342900984,4.8795141243967,Nicolaas Maesstraat 87 - 99 ,20,1071,Hondecoeterbuurt,Museumkwartier,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3460,1025LR,52.391447251853,4.9299896016614,Nieuwendammerdijk 90 - 124 ,20,1025,Nieuwendammmerdijk West,Nieuwendammerdijk/Buiksloterdijk,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3461,2542GN,52.034555067081,4.2660972472207,Wantsnijdersgaarde 567 - 601 ,70,2542,Dreven en Gaarden,Wijk 33 Bouwlust en Vrederust,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3462,1171KC,52.333407453841,4.7989763398112,Meidoornweg 72 - 150 ,20,1171,Badhoevedorp Antoniushoeve,Badhoevedorp,Badhoevedorp,Haarlemmermeer,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3463,3083MP,51.891202674197,4.4783885338023,Wolphaertsbocht 285 - 299 ,10,3083,Carnisse,Charlois,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3464,5091CG,51.470754829946,5.2461778296608,Hoogdijk 37 - 61 ,13,5091,Middelbeers,Wijk 02 Middelbeers en Westelbeers,Oost West en Middelbeers,Oirschot,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3465,3702SH,52.09035124558,5.2380994612835,Van Reenenweg 121 - 149 ,30,3702,Centrumschil-Noord,Wijk 01 Centrum Zeist,Zeist,Zeist,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3466,6216PZ,50.844926773495,5.6630687260726,Touwslagersdreef 14 - 34 ,43,6216,Belfort,Wijk 02 Buitenwijk West,Maastricht,Maastricht,Limburg,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3467,1015BS,52.376554803639,4.8891009246075,Herengracht 82 - 104 ,20,1015,Leliegracht e.o.,Grachtengordel-West,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3468,9721BB,53.200174333722,6.5754144415093,Helper Westsingel 21 - 41 ,50,9721,Helpman,Helpman e.o.,Groningen,Groningen,Groningen,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3469,3039BA,51.930928906436,4.4687843946263,Schieweg 6 - 24 ,10,3039,Blijdorp,Noord,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3470,3082RD,51.895060368603,4.4689199123006,Doklaan 69 - 83 ,10,3082,Oud Charlois,Charlois,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3471,3231CP,51.908529897504,4.1703406661109,Ripperdaweg 1 - 12 ,181,3231,Noord Meeuwenoord,Wijk 00 Brielle,Brielle,Brielle,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3472,1121ND,52.429609220207,4.9156836803134,van Beekstraat 1 - 27 ,20,1121,Landsmeer,Wijk 00 Landsmeer,Landsmeer,Landsmeer,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3473,1075CP,52.352607788398,4.8612105480274,Koninginneweg 175 - 189 ,20,1075,Valeriusbuurt West,Willemspark,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3474,3515GK,52.102069901562,5.1129414034306,Verenigingstraat 38 - 74 ,30,3515,Lauwerecht,Wijk 04 Noordoost,Utrecht,Utrecht,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3475,5643RR,51.428780729092,5.5027619623181,Saenredamstraat 1 - 87 ,40,5643,Burghplan,Wijk 12 Stadsdeel Stratum,Eindhoven,Eindhoven,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3476,4761BS,51.643597444282,4.6087941868785,Stationsstraat 2 - 78 ,168,4761,Centrum,Wijk 00 Zevenbergen,Zevenbergen,Moerdijk,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3477,3011RB,51.923544951476,4.4910476465439,Bredestraat 1 - 15 ,10,3011,Stadsdriehoek,Rotterdam Centrum,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3478,3471GC,52.110956048595,4.8944765341198,Van Teylingenweg 32 - 49 ,348,3471,Kamerik (dorp),Wijk 07 Kamerik,Kamerik,Woerden,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3479,7604BR,52.355335142464,6.6397521922822,Wierdensestraat 172 - 210 ,546,7604,Verspreide huizen wijk 14,Wijk 14 Wierdense Hoek,Almelo,Almelo,Overijssel,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3480,2565TH,52.076904997808,4.2604829803968,Irisstraat 115 - 143 ,70,2565,Bloemenbuurt-Oost,Wijk 12 Bomen- en Bloemenbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3481,8011XA,52.514748666684,6.0987206874395,Menno van Coehoornsingel 1 - 16 ,38,8011,Noordereiland,Wijk 10 Binnenstad,Zwolle,Zwolle,Overijssel,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3482,2265VE,52.081351388124,4.3997158515982,Houtwerf 53 - 111 ,70,2265,Damcentrum,Wijk 05 Leidschendam-Centrum,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3483,3317KR,51.78931959693,4.6662631618574,Henri Polakstraat 60 - 118 ,78,3317,Crabbehof-Zuid,Wijk 08 Crabbehof/Zuidhoven,Dordrecht,Dordrecht,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3484,4836AM,51.560107899446,4.7662926188802,Huisdreef 4 - 5 ,76,4836,Mastbos,Breda Zuid-Oost,Breda,Breda,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3485,1095MP,52.372538071426,4.9654828317753,Eef Kamerbeekstraat 1 - 1006 ,20,1095,RI Oost terrein,Zeeburgereiland/Nieuwe Diep,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3486,1621KD,52.639989466254,5.0579019838654,Grote Noord 1 - 47 ,229,1621,Binnenstad - Buurt 10 02,Wijk 10 Binnenstad,Hoorn,Hoorn,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3487,3842ZA,52.347897886608,5.6341295017305,Alberdingk Thijmlaan 1 - 31 ,341,3842,Stadsdennen-Noord,Wijk 05 Stadsdennen,Harderwijk,Harderwijk,Gelderland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3488,2282AC,52.057290028801,4.337095718418,Haagweg 70 - 82 ,70,2282,Oud-Rijswijk,Wijk 02,Rijswijk,Rijswijk,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3489,1624AG,52.646234383192,5.0580926507001,Koepoortsweg 38 - 76 ,229,1624,Hoorn Noord - Buurt 12 02,Wijk 12 Hoorn-Noord,Hoorn,Hoorn,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3490,8471LA,52.875390805521,6.0027207006297,Steenwijkerweg 2 - 32 ,561,8471,Wolvega,Wijk 00 Wolvega,Wolvega,Weststellingwerf,Friesland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3491,1082CV,52.32551208142,4.8750452370186,Giessenburg 1 - 49 ,20,1082,Buitenveldert Midden Zuid,Buitenveldert-West,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3492,2565HZ,52.078550071929,4.2681081501266,Thomsonlaan 71 - 111 ,70,2565,Bomenbuurt,Wijk 12 Bomen- en Bloemenbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3493,1072BC,52.357555764535,4.8893162645337,Eerste Jacob van Campenstraat 27 - 39 ,20,1072,Frans Halsbuurt,Oude Pijp,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
